Pub Date,Headline,Snippet,Lead Paragraph,abstract,Source,Web URL
2021-01-12T01:03:49+0000,"Dream of France, Through Recipes","“Plat du Jour,” a new cookbook by Susan Herrmann Loomis, includes seasonally focused recipes like beef bourguignon.","Plenty of alluring plates of food for cold months are what the cooking teacher Susan Herrmann Loomis, who is based in France, provides in her new book, “Plat du Jour.” The seasonally focused recipes are mostly center-of-the-plate fare, including chicken braised in wine with leeks and cream, scallops with celery root purée, classic beef bourguignon, Basque lamb and sweet pepper stew, and even some vegetable showstoppers like potato and chive soufflé, and endive and leek gratin. A lovely salad depending on flat parsley for greens, with olives and almonds, is one of several suited for winter. The eggplant and tomato tart waits for another season. Simple, individual apple tarts are among the desserts to inspire the baker year-round. The recipes are accompanied by clever tips, in French “astuces.” The carbonnade of beef recipe could use this one: Tell the cook to return the seared meat to the casserole once the pot is ready for the oven, which, in an editing slip-up, it neglects to do.","“Plat du Jour,” a new cookbook by Susan Herrmann Loomis, includes seasonally focused recipes like beef bourguignon.",The New York Times,https://www.nytimes.com/2021/01/11/dining/plat-du-jour-book.html
2021-01-28T21:17:14+0000,Facebook Said to Consider Suing Apple Over App Store Practices,"The social network has discussed an antitrust lawsuit against Apple, as tensions grow between the companies over how each treats consumer data.","SAN FRANCISCO — Facebook has considered filing an antitrust lawsuit against Apple, two people familiar with the deliberations said, a move that could escalate tensions between two of the world’s most powerful technology companies.","The social network has discussed an antitrust lawsuit against Apple, as tensions grow between the companies over how each treats consumer data.",The New York Times,https://www.nytimes.com/2021/01/28/technology/facebook-apple-app-store.html
2021-01-27T21:55:44+0000,Apple surpasses $100 billion in quarterly sales.,The strong quarter was fueled by Apple’s latest iPhones and by strong sales in China.,"Apple said its new iPhone 12 led to a 21 percent increase in sales in the most recent quarter, pushing the company past $100 billion in quarterly revenue for the first time.",The strong quarter was fueled by Apple’s latest iPhones and by strong sales in China.,The New York Times,https://www.nytimes.com/2021/01/27/business/apple-earnings.html
2021-01-27T10:00:25+0000,What We Learned From Apple’s New Privacy Labels,"Requiring that app makers list the data they collect reveals a lot about what some apps do with our information (ahem, WhatsApp) but creates confusion about others.",We all know that apps collect our data. Yet one of the few ways to find out what an app does with our information involves reading a privacy policy.,"Requiring that app makers list the data they collect reveals a lot about what some apps do with our information (ahem, WhatsApp) but creates confusion about others.",The New York Times,https://www.nytimes.com/2021/01/27/technology/personaltech/apple-privacy-labels.html
2021-01-28T22:04:30+0000,Your App Knows You Got Your Period. Guess Who It Told?,"Millions of women use apps to track their cycles, and that data is often passed on to third-party companies, like Facebook and Google. But what if that data could be used to help women’s health research?","— Carolyn Witte, chief executive and co-founder of the women’s health clinic Tia","Millions of women use apps to track their cycles, and that data is often passed on to third-party companies, like Facebook and Google. But what if that data could be used to help women’s health research?",The New York Times,https://www.nytimes.com/2021/01/28/us/period-apps-health-technology-women-privacy.html
2021-01-26T15:12:30+0000,"In ‘Losing Alice,’ Ayelet Zurer Burns It All Down",The Israeli-American actress discusses her new Apple TV+ thriller and the thin line between creativity and self-destruction.,"In “Losing Alice,” a new Israeli psychological thriller on Apple TV+, a once-edgy film director named Alice Ginor is about to mount a career comeback. For too long, her talent has atrophied as she took paycheck gigs, like directing yogurt commercials, so that she could raise a family with her movie-star husband, David (Gal Toren).",The Israeli-American actress discusses her new Apple TV+ thriller and the thin line between creativity and self-destruction.,The New York Times,https://www.nytimes.com/2021/01/26/arts/television/losing-alice-ayelet-zurer.html
2021-01-22T21:06:58+0000,Sweet and Savory Meet in This Sheet-Pan Dinner,"Apples, shallots and Italian sausage are roasted together in this satisfying meal that can be prepared in under an hour.","January is often a “reset” month when it comes to cooking — an exciting time for broccoli and spinach, less so for filet of beef and cinnamon rolls. But after almost a year of pandemic cooking and a holiday season notably devoid of festivities, maybe a better goal for 2021 is just to find easier ways to get dinner on the table.","Apples, shallots and Italian sausage are roasted together in this satisfying meal that can be prepared in under an hour.",The New York Times,https://www.nytimes.com/2021/01/22/dining/sausage-sheet-pan-dinner.html
2021-01-27T17:00:00+0000,"Appling County, Georgia Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Appling County, Georgia","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Appling County, Georgia","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Appling County, Georgia",The New York Times,https://www.nytimes.com/interactive/2021/us/appling-georgia-covid-cases.html
2021-01-29T10:00:09+0000,What’s Happening to Our Economy Is Like a Natural Disaster,"Ezra Klein and Paul Krugman discuss Covid economics, cryptocurrencies and deficit delusions.","The Biden administration’s first legislative priority is a $1.9 trillion economic rescue package. It’s the kind of mega-package where the individual policies contained inside it — a $15 minimum wage, $1,400 checks, a huge child tax credit expansion, a $50 billion virus testing infrastructure — would be big deals on their own. But together, this would be one of the most consequential packages ever passed.","Ezra Klein and Paul Krugman discuss Covid economics, cryptocurrencies and deficit delusions.",The New York Times,https://www.nytimes.com/2021/01/29/opinion/ezra-klein-podcast-paul-krugman.html
2021-01-31T04:41:07+0000,Catch a Movie About Time Loops,‘Groundhog Day’ may feel a little too close to home this year. Here are some films you may not need to relive.,"The movie “Groundhog Day” came out in 1993, but it feels as if we’ve been watching it over and over ever since. This story of a smug weatherman (Bill Murray) who is stuck endlessly repeating the same day has remained popular and inspired countless movies and shows. (The latest, the romantic comedy “The Map of Tiny Perfect Things” debuts on Amazon Prime Video).",‘Groundhog Day’ may feel a little too close to home this year. Here are some films you may not need to relive.,The New York Times,https://www.nytimes.com/2021/01/30/at-home/movies-about-time-loops.html
2021-01-30T15:30:01+0000,10 Recipes Cozier Than a Weighted Blanket,"When temperatures drop below freezing, nothing comforts like the cheesy and the creamy.","When temperatures drop below freezing, nothing soothes quite like cheesy toasts or heaping piles of pasta. Let comforting beige food reign, and make a few of our most popular recipes from this week. Break out the blender for a creamy cauliflower soup topped with croutons and fragrant rosemary olive oil, or pull out the sheet pan for sausages nestled in caramelized shallots and apples (above). Want something brighter? Give a positively green vegan creamy leek pasta a spin. You’ll find those, as well as other recipes our readers loved this week, in the collection below.","When temperatures drop below freezing, nothing comforts like the cheesy and the creamy.",The New York Times,https://www.nytimes.com/2021/01/30/admin/10-recipes-cozier-than-a-weighted-blanket.html
2021-02-05T21:01:02+0000,"It’s an Obscure Special, Charlie Brown","Everyone knows the Great Pumpkin, but there actually have been more than 50 “Peanuts” TV specials. With “The Snoopy Show” arriving Friday on Apple TV+, here are some you might not remember.","We are all Snoopy now, lying atop our solitary doghouses, dreaming of adventures we cannot have.","Everyone knows the Great Pumpkin, but there actually have been more than 50 “Peanuts” TV specials. With “The Snoopy Show” arriving Friday on Apple TV+, here are some you might not remember.",The New York Times,https://www.nytimes.com/2021/02/05/arts/television/peanuts-specials-snoopy-charlie-brown.html
2021-02-04T17:37:26+0000,Uber for Everything,Delivery apps like Uber and Instacart are branching out. How this shakes out will affect all of us.,This article is part of the On Tech newsletter. You can sign up here to receive it weekdays.,Delivery apps like Uber and Instacart are branching out. How this shakes out will affect all of us.,The New York Times,https://www.nytimes.com/2021/02/04/technology/uber-for-everything.html
2021-02-02T16:21:14+0000,"America’s First Moonshine, Applejack, Returns in Sleeker Style","From the Blue Ridge Mountains to Vermont, new distillers are reviving a drink that vanished during Prohibition, giving it the age and polish of a fine brandy.","MORAVIAN FALLS, N.C. — On the drive up Brushy Mountain through high pine woods, the GPS guidance peters out quickly.","From the Blue Ridge Mountains to Vermont, new distillers are reviving a drink that vanished during Prohibition, giving it the age and polish of a fine brandy.",The New York Times,https://www.nytimes.com/2021/02/02/dining/drinks/applejack.html
2021-02-03T00:00:00+0000,Wright Flyer,,"The Wright Flyer is an adaptation of the classic <a href=""https://cooking.nytimes.com/recipes/1018282-paper-plane"">Paper Plane</a> cocktail, with a nod to North Carolina from its creator. Drew Furlough, a restaurant manager in Asheville, set out to build a citrusy winter cocktail on a base of apple brandy, a traditional spirit that’s enjoying a comeback in the Blue Ridge Mountains, where apples have been a major crop since the 1700s.",,,https://cooking.nytimes.com/recipes/1021803-wright-flyer
2021-02-05T20:59:27+0000,Stream These Great Christopher Plummer Movies,"The oldest actor ever to win an Academy Award, Plummer only needed a few minutes to leave a lasting impression.","The Canadian actor Christopher Plummer, who died Feb. 5 at 91, made his first appearances on the Broadway stage and in Hollywood movies in the 1950s, when he was still in his 20s. He left behind a wealth of unforgettable work in film, theater and television, including Oscar-, Emmy- and Tony-winning performances.","The oldest actor ever to win an Academy Award, Plummer only needed a few minutes to leave a lasting impression.",The New York Times,https://www.nytimes.com/2021/02/05/movies/christopher-plummer-movies-streaming.html
2021-02-05T00:00:00+0000,Collard Greens,,"Collard greens, a staple of Southern cuisine, are often cooked down with smoked turkey or pork neck bones. The greens form a potlikker, or broth, full of briny, smoky flavor. When braised with smoked meat, they’re equally delicious as a side or a light one-pot meal. The longer the greens cook, the better they'll be. Top them with a generous dash or two of hot sauce, and pair with <a href=""https://cooking.nytimes.com/recipes/9375-cornbread"">cornbread.</a> What tomato soup is to grilled cheese, potlikker is to cornbread.",,,https://cooking.nytimes.com/recipes/1021773-collard-greens
2021-02-10T14:00:13+0000,Create a Digital Commonplace Book,Readers have collected their favorite literary lines for centuries. Now compiling a portable word scrapbook is easier than ever.,"Creating a commonplace book is somewhat like marking your favorite lines in a novel with the Amazon Kindle highlights feature — except your personal one-stop knowledge repository can also include song lyrics, movie dialogue, poems, recipes, podcast transcripts, and any inspiring bits you find in your reading and listening. The commonplace book is not a new concept: Copying down your favorite lines from other people’s works into your own annotated notebook was a standard exercise in Renaissance Europe, and the idea can be traced to the Roman era.",Readers have collected their favorite literary lines for centuries. Now compiling a portable word scrapbook is easier than ever.,The New York Times,https://www.nytimes.com/2021/02/10/technology/personaltech/make-digital-commonplace-book.html
2021-02-10T17:59:26+0000,Profits Steer Our Digital Future,"To see where technology is headed and why, follow the money.",This article is part of the On Tech newsletter. You can sign up here to receive it weekdays.,"To see where technology is headed and why, follow the money.",The New York Times,https://www.nytimes.com/2021/02/10/technology/profits-steer-our-digital-future.html
2021-02-08T17:36:03+0000,The Auto Revolution Is Here,"Traditional automakers and tech-focused companies, like Tesla, race to rule the future of cars.",This article is part of the On Tech newsletter. You can sign up here to receive it weekdays.,"Traditional automakers and tech-focused companies, like Tesla, race to rule the future of cars.",The New York Times,https://www.nytimes.com/2021/02/08/technology/the-auto-revolution-is-here.html
2021-02-09T21:05:04+0000,Twitter revenue rises 28 percent in the fourth quarter as ad spending rebounds.,The company lost $1.14 billion for the year even as daily active users who saw ads grew 26 percent to 192 million in the fourth quarter.,"Twitter said on Tuesday that its revenue in the fourth quarter last year was $1.29 billion, a 28 percent increase from the previous year and slightly above Wall Street expectations. Profit for the quarter was $222 million, bolstered by a turnaround in income after a significant drop in ad spending earlier in 2020.",The company lost $1.14 billion for the year even as daily active users who saw ads grew 26 percent to 192 million in the fourth quarter.,The New York Times,https://www.nytimes.com/2021/02/09/business/twitter-earnings-q4-2020.html
2021-02-18T12:37:19+0000,There won’t be blood: Apple is making its syringe emoji a vaccine dose.,"The change, for now only visible to beta testers, reflects the popularity and shifting meaning of a symbol once mainly used to discuss blood donations.","As millions get vaccinated, Apple is making a design change to its syringe emoji, swapping an image with drops of blood at the end of the emoji’s needle for one that looks more like a vaccine.","The change, for now only visible to beta testers, reflects the popularity and shifting meaning of a symbol once mainly used to discuss blood donations.",The New York Times,https://www.nytimes.com/2021/02/18/world/apple-syringe-emoji-coronavirus-vaccine.html
2021-02-16T21:27:40+0000,North Dakota lawmakers vote down a bill that threatened Apple’s and Google’s revenues.,,A North Dakota bill that an Apple executive had warned “threatens to destroy iPhone as you know it” died in a vote on Tuesday.,A North Dakota bill that an Apple executive had warned “threatens to destroy iPhone as you know it” died in a vote on Tuesday.,The New York Times,https://www.nytimes.com/2021/02/16/business/north-dakota-app-store-bill.html
2021-02-16T17:30:16+0000,The State House Versus Big Tech,State and local governments are looking to assert more control over tech companies.,This article is part of the On Tech newsletter. You can sign up here to receive it weekdays.,State and local governments are looking to assert more control over tech companies.,The New York Times,https://www.nytimes.com/2021/02/16/technology/the-state-house-versus-big-tech.html
2021-02-14T20:22:29+0000,Big Tech’s Unlikely Next Battleground: North Dakota,A vote on a bill this week is part of a movement that could cost Apple and Google billions of dollars. State legislatures are becoming the fight’s new front.,"Last month, a lobbyist approached Kyle Davison, a North Dakota state senator, with an unusual proposal: a law to stop Apple and Google from forcing companies in the state to hand over a share of their app sales.",A vote on a bill this week is part of a movement that could cost Apple and Google billions of dollars. State legislatures are becoming the fight’s new front.,The New York Times,https://www.nytimes.com/2021/02/14/technology/north-dakota-tech-apps.html
2021-02-15T17:47:16+0000,"Parler, a Social Network That Attracted Trump Fans, Returns Online","After being cut off by Amazon and other tech giants, Parler worked for weeks to find a way to get back on the internet.","SAN FRANCISCO — Parler, the social network that drew millions of Trump supporters before disappearing from the internet, is back online a month after Amazon and other tech giants cut off the company for hosting calls for violence around the time of the Capitol riot.","After being cut off by Amazon and other tech giants, Parler worked for weeks to find a way to get back on the internet.",The New York Times,https://www.nytimes.com/2021/02/15/technology/parler-back-online.html
2021-02-11T17:29:15+0000,Review: Shakespeare’s Baddies Convene in ‘All the Devils Are Here’,"Patrick Page writes and stars in a meditation on the Bard’s villains, moving swiftly through a catalog of characters as if he were a chameleon.","Prospero steps out onto the stage, a sturdy white staff and book in hand. He kneels, opens the book and strikes the stage three times. As the last heavy thud echoes throughout the empty theater, the lights dim to an icy, concentrated glow. This is the magician, and this is his art.","Patrick Page writes and stars in a meditation on the Bard’s villains, moving swiftly through a catalog of characters as if he were a chameleon.",The New York Times,https://www.nytimes.com/2021/02/11/theater/shakespeare-all-the-devils-are-here-review.html
2021-02-19T10:00:11+0000,What It Means to Be Kind in a Cruel World,One of America’s greatest living writers explores what it means to be kind in a cruel world.,"George Saunders is one of America’s greatest living writers. He’s the author of dozens of critically acclaimed short stories, including his 2013 collection, “Tenth of December”; his debut novel, “Lincoln in the Bardo,” won the 2017 Booker Prize; and his nonfiction work has empathy and insight that leave pieces from more than a decade ago ringing in my head today. His most recent book, “A Swim in A Pond in the Rain,” is a literary master class built around seven Russian short stories, analyzing how they work, and what they reveal about how we work.",One of America’s greatest living writers explores what it means to be kind in a cruel world.,The New York Times,https://www.nytimes.com/2021/02/19/opinion/ezra-klein-podcast-george-saunders.html
2021-02-16T10:00:05+0000,What ‘Drained-Pool’ Politics Costs America,Heather McGhee and Ezra Klein discuss the terrible price of drained-pool politics.,"“The American landscape was once graced with resplendent public swimming pools, some big enough to hold thousands of swimmers at a time,” writes Heather McGhee in her new book, “The Sum of Us: What Racism Costs Everyone and How We Can Prosper Together.” These pools were the pride of their communities, monuments to what public investment could do. But they were, in many places, whites-only. Then came the desegregation orders. The pools would need to be open to everyone. But these communities found a loophole. They could close them for everyone. Drain them. Fill them with concrete. Shutter their parks departments entirely. And so they did.",Heather McGhee and Ezra Klein discuss the terrible price of drained-pool politics.,The New York Times,https://www.nytimes.com/2021/02/16/opinion/ezra-klein-podcast-heather-mcghee.html
2021-02-19T10:00:15+0000,Bonus: Is Kara Swisher a Chump?,She and Ron Lieber discuss whether anyone is — or should be — paying full price for college education.,"Kara’s conversation on Thursday with Oberlin College’s president, Carmen Twillie Ambar, touched on the cost of a college education and why “sticker prices” are so high. She called up Ron Lieber, who writes the “Your Money” column for The Times, to discuss.",She and Ron Lieber discuss whether anyone is — or should be — paying full price for college education.,The New York Times,https://www.nytimes.com/2021/02/19/opinion/sway-kara-swisher-ron-lieber.html
2021-02-11T10:00:07+0000,Fran Lebowitz Isn’t Buying What Jack Dorsey Is Selling,The 70-year old social commentator and humorist doesn’t have a smartphone. That doesn’t stop her from having a take on big tech (and everything else).,"Fran Lebowitz claims she’s not an influencer. Yet the iconic New York City social commentator and star of the Netflix special “Pretend It’s A City” has an opinion on almost everything, and an audience who is often eager to hear it.",The 70-year old social commentator and humorist doesn’t have a smartphone. That doesn’t stop her from having a take on big tech (and everything else).,The New York Times,https://www.nytimes.com/2021/02/11/opinion/sway-kara-swisher-fran-lebowitz.html
2021-02-26T02:30:06+0000,‘Billie Eilish: The World’s a Little Blurry’ Review: Fame and Family,"A documentary captures the creation of Eilish’s multiple-Grammy-winning debut album, recorded at home but poised to go global.","Billie Eilish, the ultramodern pop star who’s both colorfully gothic and establishment-friendly, is a fascinating subject: vividly creative, offhandedly vulnerable, barely visibly self-conscious. And also, a teenager. “Billie Eilish: The World’s a Little Blurry,” the new documentary about her rise, finds her shaping global aesthetics while cocooned in a close-knit family, and treats both circumstances with equal casualness. In this film, all of Eilish’s interactions are human-scale, or smaller.","A documentary captures the creation of Eilish’s multiple-Grammy-winning debut album, recorded at home but poised to go global.",The New York Times,https://www.nytimes.com/2021/02/25/movies/billie-eilish-the-worlds-a-little-blurry-review.html
2021-02-28T22:00:07+0000,How the Pandemic Stalled Peak TV,"Where’s “Succession”? “Atlanta”? After the number of scripted shows fell for the first time in a decade, Hollywood hopes to satisfy a restless audience with less costly fare.","What would we be watching in an alternate, pandemic-free universe?","Where’s “Succession”? “Atlanta”? After the number of scripted shows fell for the first time in a decade, Hollywood hopes to satisfy a restless audience with less costly fare.",The New York Times,https://www.nytimes.com/2021/02/28/business/media/pandemic-streaming-tv-shows.html
2021-02-24T17:55:31+0000,This Website Is My Pandemic BFF,JustWatch makes finding where shows or movies are streaming online super easy. Hallelujah.,This article is part of the On Tech newsletter. You can sign up here to receive it weekdays.,JustWatch makes finding where shows or movies are streaming online super easy. Hallelujah.,The New York Times,https://www.nytimes.com/2021/02/24/technology/justwatch-my-pandemic-bff.html
2021-02-23T10:00:08+0000,A Radical Proposal for True Democracy,What if the solution to our dysfunctional politics is to get rid of the politicians?,"One thing I want to do on my podcast, “The Ezra Klein Show,” is give space to truly radical ideas, to expand the boundaries of our political and moral imaginations. And Hélène Landemore, a political scientist at Yale, has one of those ideas. She calls it “open democracy,” and the premise is simple: What we call democracy is not very democratic.",What if the solution to our dysfunctional politics is to get rid of the politicians?,The New York Times,https://www.nytimes.com/2021/02/23/opinion/ezra-klein-podcast-helene-landemore.html
