Pub Date,Headline,Snippet,Lead Paragraph,abstract,Source,Web URL
2023-01-17T16:00:08+0000,Apple Reaches Deal With Investors to Audit Its Labor Practices,"The tech giant will assess its compliance with its official human rights policy, according to a federal filing.",Apple will conduct an assessment of its U.S. labor practices under an agreement with a coalition of investors that includes five New York City pension funds.,"The tech giant will assess its compliance with its official human rights policy, according to a federal filing.",The New York Times,https://www.nytimes.com/2023/01/17/business/economy/apple-labor.html
2023-01-13T13:07:14+0000,The S.E.C.’s Crypto Crackdown Intensifies,The agency has charged the crypto trading firms Genesis Global Capital and Gemini with operating an illegal lending service that lost customers millions.,"Washington’s legal crackdown on crypto is intensifying, with the S.E.C. accusing some of the biggest names in the sector of operating an illegal lending service that racked up huge losses for customers.",The agency has charged the crypto trading firms Genesis Global Capital and Gemini with operating an illegal lending service that lost customers millions.,The New York Times,https://www.nytimes.com/2023/01/13/business/dealbook/sec-crypto-crackdown-gemini-genesis-dcg.html
2023-01-12T10:00:14+0000,Why Does Big Tech Make It So Hard to Fix Your Devices?,The C.E.O. of iFixit is fighting for your right to stop shopping and start repairing.,"Gadgets break. But for years, Big Tech’s business model has created barriers to consumers who want to repair those broken devices, incentivizing them to just buy new ones instead. Since 2003, Kyle Wiens has been fighting against that eternal treadmill as the founder and C.E.O. of iFixit, a site that allows people to write and share user manuals for gadgets, toys, appliances and more. Kyle’s work has made him a leader of the Right to Repair movement — a political cause that’s recently seen its first victory in New York State with the passage of a new bill, the Digital Fair Repair Act. It will require companies to make repairing electronics easier for consumers and independent repair shops, without needing to rely on manufacturers. And it’s bound to have major impacts — from strengthening local economies, reducing the scourge of e-waste and empowering consumers.",The C.E.O. of iFixit is fighting for your right to stop shopping and start repairing.,The New York Times,https://www.nytimes.com/2023/01/12/opinion/big-tech-right-to-repair.html
2023-01-14T00:00:00+0000,Kale and Squash Salad With Almond-Butter Vinaigrette,,"For a creamy, rich and dairy-free salad dressing, use almond butter instead of olive oil. It provides rich savoriness and body, like mild tahini or peanut butter. In this recipe, mix it with lemon and mustard to dress a combination of sturdy greens, roasted squash and crisp apples. Embellish as you wish by adding salty cheese, like blue, Gruyère or pecorino; freshness with fennel, parsley, mint or pomegranate seeds; or heft with whole grains or beans. This hearty salad is easy to tote to work for lunch and exciting enough for dinner.",,,https://cooking.nytimes.com/recipes/1023787-kale-and-squash-salad-with-almond-butter-vinaigrette
2023-01-12T12:00:05+0000,‘The Offering’ Review: A Demon in the Family,"In this Brooklyn-set horror film, an evil spirit causes torment at a Jewish funeral home.","A serviceable slab of possession horror, “The Offering” unleashes evil in the hallowed halls of a Hasidic funeral home in Brooklyn. When the funeral director’s son, Art (Nick Blood), visits with his pregnant wife, Claire (Emily Wiseman), they arrive at the same time as the body of a scholar who summoned a demon before dying. Art’s fecklessness and the demon’s restlessness lead to trouble.","In this Brooklyn-set horror film, an evil spirit causes torment at a Jewish funeral home.",The New York Times,https://www.nytimes.com/2023/01/12/movies/the-offering-review.html
2023-01-17T21:05:08+0000,‘Back to the Wharf’ Review: Ghosts of the Past,Li Xiaofeng’s film turns a crime soap opera into an allegory about China’s head-spinning modernization.,"Late in the film, “Back to the Wharf,” Li Tang (Zhang Yu), a corrupt real estate developer, scoffs after his friend, Song Hao, rejects a bag filled with dirty money. “Times have changed,” he says behind his new-money shades. “Get off your moral high ground.”",Li Xiaofeng’s film turns a crime soap opera into an allegory about China’s head-spinning modernization.,The New York Times,https://www.nytimes.com/2023/01/17/movies/back-to-the-wharf-review.html
2023-01-12T12:00:06+0000,‘Kitchen Brigade’ Review: Oh Chef! My Chef!,A sous chef is forced to take a job at a hostel for undocumented minors in this feel-good drama with a white-savior problem.,"Popular French cinema isn’t the most sophisticated when it comes to telling stories about race relations. It tends to fall back on ethnic stereotypes for laughs and seems to cater to viewers who might find “Green Book,” which has been criticized as tone deaf, to be a touching portrait of cross-cultural redemption. “Kitchen Brigade,” a feel-good drama set in a hostel for undocumented minors — with a kick of cooking-competition-show excitement — is far from the biggest offense to emerge from the country, but it doesn’t break the mold either.",A sous chef is forced to take a job at a hostel for undocumented minors in this feel-good drama with a white-savior problem.,The New York Times,https://www.nytimes.com/2023/01/12/movies/kitchen-brigade-review.html
2023-01-11T10:00:30+0000,How to Make Your Smartphone Photos So Much Better,"Professional photographers have long used the RAW format and editing software to turn image files into gorgeous pictures — and you can, too.","Smartphone cameras and the software that automatically processes the images have become so good at creating fantastic photos on the fly that most people don’t even carry a separate camera anymore (well, except for some Gen Z-ers going retro). There are plenty of apps that can slap a filter on a picture to make it look even better, but if you really want to elevate your mobile photography skills, consider the format the pros use: RAW.","Professional photographers have long used the RAW format and editing software to turn image files into gorgeous pictures — and you can, too.",The New York Times,https://www.nytimes.com/2023/01/11/technology/personaltech/smartphone-cameras-tips.html
2023-01-20T10:00:40+0000,How Right-Wing Media Ate the Republican Party,A historian explains why the roots of the G.O.P.’s ongoing identity crisis can be found in the 1990s.,"In recent weeks, America got a preview of how the new Republican House majority would wield its power. In attempting to perform a basic function of government — electing a speaker — a coalition of 20 House members caused Kevin McCarthy to lose 14 rounds of votes, decreasing his power with each compromise and successive vote.",A historian explains why the roots of the G.O.P.’s ongoing identity crisis can be found in the 1990s.,The New York Times,https://www.nytimes.com/2023/01/20/opinion/ezra-klein-podcast-nicole-hemmer.html
2023-01-11T00:00:00+0000,"RIP, Passwords. Here’s What’s Coming Next.","Sign up for Wirecutter's newsletters to get independent reviews, expert advice, and the very best deals sent straight to your inbox. Thinking of new passwords and then keeping them organized and secure is a pain, even with a password manager. But ...","Sign up for Wirecutter's newsletters to get independent reviews, expert advice, and the very best deals sent straight to your inbox. Thinking of new passwords and then keeping them organized and secure is a pain, even with a password manager. But Apple, Google, and Microsoft are working together to support a new way for people...","Sign up for Wirecutter's newsletters to get independent reviews, expert advice, and the very best deals sent straight to your inbox. Thinking of new passwords and then keeping them organized and secure is a pain, even with a password manager. But Apple, Google, and Microsoft are working together to support a new way for people...",Wirecutter,https://www.nytimes.com/wirecutter/blog/what-are-passkeys-and-how-they-can-replace-passwords/
2023-01-31T17:39:19+0000,Regulators Find Apple’s Secrecy Violates Workers’ Rights,"After a yearlong investigation, a federal labor board determined that the tech giant’s rules interfere with employees’ right to organize.","As employee unrest simmered at Apple in late 2021, Tim Cook, the company’s chief executive, sent an email reminding staff that the world’s most valuable company would do everything in its “power to identify those who leaked.”","After a yearlong investigation, a federal labor board determined that the tech giant’s rules interfere with employees’ right to organize.",The New York Times,https://www.nytimes.com/2023/01/31/technology/apple-workers-rights.html
2023-01-28T08:00:08+0000,"Easy to Use, Mobile Payment Apps Are Also Easy to Misuse","While they have taken steps to help prevent mishaps, a new report finds they offer few protections if, for instance, users accidentally send money to the wrong person.",The use of mobile payment services has surged — along with worries about financial risks.,"While they have taken steps to help prevent mishaps, a new report finds they offer few protections if, for instance, users accidentally send money to the wrong person.",The New York Times,https://www.nytimes.com/2023/01/28/your-money/mobile-payment-venmo-zelle-cash-app.html
2023-01-30T13:00:36+0000,A Short Seller Costs an Indian Giant Billions,"The Adani Group, the Indian conglomerate run by Asia’s wealthiest man, has gone on the offensive to fight fraud allegations by an American investor.","The Adani Group, one of India’s most powerful and prominent industrial conglomerates, is continuing to reel from accusations by a short seller that it had perpetrated stock manipulation and fraud in “the largest con in corporate history.”","The Adani Group, the Indian conglomerate run by Asia’s wealthiest man, has gone on the offensive to fight fraud allegations by an American investor.",The New York Times,https://www.nytimes.com/2023/01/30/business/dealbook/adani-short-seller-hindenburg.html
2023-01-27T10:00:02+0000,5 Things to Do This Weekend,"Selections from the Weekend section, including a review of Brandon Cronenberg's ""Infinity Pool.""","Selections from the Weekend section, including a review of Brandon Cronenberg's ""Infinity Pool.""","Selections from the Weekend section, including a review of Brandon Cronenberg's ""Infinity Pool.""",The New York Times,https://www.nytimes.com/interactive/2023/01/27/arts/weekend-editors-picks-infinity-pool.html
2023-01-26T19:11:14+0000,‘Shrinking’ Review: On the Couch With Harrison Ford,An Apple TV+ dramedy from Jason Segel and some “Ted Lasso” principals is at its best when America’s sexiest uncle is dispensing advice.,"There are rules about how much young actors are allowed to work. They ought to apply to old actors, too, because the load Harrison Ford is carrying on the new Apple TV+ series “Shrinking” should be against the law.",An Apple TV+ dramedy from Jason Segel and some “Ted Lasso” principals is at its best when America’s sexiest uncle is dispensing advice.,The New York Times,https://www.nytimes.com/2023/01/26/arts/television/shrinking-review.html
2023-01-25T15:00:11+0000,"In ‘Shrinking,’ Jason Segel Does the Work","The actor is a star, writer and executive producer of this new series about a therapist crushed by grief and trying to put himself back together. It’s a comedy.",Jason Segel knows that you like him.,"The actor is a star, writer and executive producer of this new series about a therapist crushed by grief and trying to put himself back together. It’s a comedy.",The New York Times,https://www.nytimes.com/2023/01/25/arts/television/shrinking-jason-segel.html
2023-01-24T12:44:59+0000,Live Nation Faces a Skeptical Senate,"The company’s grip on ticket sales, and its move last year to cancel sales for Taylor Swift’s upcoming tour, will be a big focus of an antitrust-focused hearing.","Two months after Ticketmaster canceled sales for Taylor Swift’s upcoming Eras tour, a top executive from its parent company, Live Nation Entertainment, will appear at the Senate on Tuesday to defend the company. (Ms. Swift herself is not scheduled to show up.)","The company’s grip on ticket sales, and its move last year to cancel sales for Taylor Swift’s upcoming tour, will be a big focus of an antitrust-focused hearing.",The New York Times,https://www.nytimes.com/2023/01/24/business/dealbook/live-nation-ticketmaster-antitrust.html
2023-01-24T10:00:17+0000,"In ‘This Other Eden,’ a Historical Tale of Paradise Lost","In his latest novel, the Pulitzer Prize-winning author Paul Harding reimagines the history of a small mixed-race community’s devastating eviction from their homes.","It’s 10 pages into Paul Harding’s new novel, “This Other Eden,” when I must surrender to the author’s lyric.","In his latest novel, the Pulitzer Prize-winning author Paul Harding reimagines the history of a small mixed-race community’s devastating eviction from their homes.",The New York Times,https://www.nytimes.com/2023/01/24/books/review/this-other-eden-paul-harding.html
2023-01-24T19:02:02+0000,"Where to Stream ‘The Banshees of Inisherin,’ ‘Elvis’ and More 2023 Oscar Nominees",Many of the top contenders can be watched at home. Here’s a guide to help you get a jump on the field.,"The nominees for the 95th Academy Awards were announced this morning, with the absurdist sci-fi comedy “Everything Everywhere All at Once,” the Irish comedy-drama “The Banshees of Inisherin” and the Netflix World War I movie “All Quiet on the Western Front” leading with the most nominations, including best picture. All three of those films and many others are currently available on various platforms, along with many other major nominees for best picture and the various acting and screenplay awards. A handful of titles are still in their theatrical runs, like “Avatar: The Way of Water,” “Women Talking,” “The Whale” and “Living,” though “Black Panther: Wakanda Forever” makes its way to Disney+ next week. Here’s a complete rundown of where to find all the major awards hopefuls.",Many of the top contenders can be watched at home. Here’s a guide to help you get a jump on the field.,The New York Times,https://www.nytimes.com/2023/01/24/movies/oscar-nominated-movies-streaming.html
2023-01-26T12:00:03+0000,"‘Life Upside Down’ Review: Lotharios, Unmasked",Couples try to navigate relationships in lockdown in this pandemic satire.,"Shot remotely over Zoom in May and June of 2020, “Life Upside Down” is among the last of a microgenre that won’t feel interesting for another decade. This tissue-thin social satire, written and directed by Cecilia Miniucchi, pokes its head into how the pandemic affected a wealthy strata of Angelenos. It’s a shallow look at shallow people.",Couples try to navigate relationships in lockdown in this pandemic satire.,The New York Times,https://www.nytimes.com/2023/01/26/movies/life-upside-down-review.html
2023-02-02T22:13:35+0000,Apple Revenue and Profit Down as iPhone Sales Slow,The iPhone maker said sales of its flagship product were down 8 percent as it dealt with a factory shutdown and worries about rising inflation.,"When a Covid-19 outbreak in China forced a lockdown of Apple’s largest iPhone factory in November, the world’s most valuable company warned investors that it would lose sales. The question was: How much?",The iPhone maker said sales of its flagship product were down 8 percent as it dealt with a factory shutdown and worries about rising inflation.,The New York Times,https://www.nytimes.com/2023/02/02/technology/apple-revenue-profit-iphone-sales-slow.html
2023-02-02T10:00:20+0000,Senator Calls on Apple and Google to Ban TikTok in App Stores,"Michael F. Bennet, a Colorado Democrat, cited national security, adding to bipartisan pressure on the Chinese-owned video app.","Senator Michael Bennet, Democrat of Colorado, called on Apple and Google Thursday to remove TikTok from their app stores because of national security concerns, as bipartisan pressure on the Chinese-owned company escalates.","Michael F. Bennet, a Colorado Democrat, cited national security, adding to bipartisan pressure on the Chinese-owned video app.",The New York Times,https://www.nytimes.com/2023/02/02/technology/michael-bennet-tiktok-ban.html
2023-02-10T10:00:28+0000,Billy Crudup Makes the Sale in ‘Hello Tomorrow!’,"The actor stars in this new series as a slickster hawking time-shares on the moon. Now in his 50s, Crudup is getting some of the best roles of his career.","Billy Crudup’s father, Thomas Henry Crudup III, was a gambler, a hustler, an occasional loan shark and a bookie of questionable gift. Sometimes on the way to his son’s weekend soccer practice, he would stop the car on an interstate shoulder and deal king crab out of the trunk. He sold red-and-white-striped umbrella hats, coffee additives, Farrah Fawcett posters, an inflatable ice chest.","The actor stars in this new series as a slickster hawking time-shares on the moon. Now in his 50s, Crudup is getting some of the best roles of his career.",The New York Times,https://www.nytimes.com/2023/02/10/arts/television/billy-crudup-hello-tomorrow.html
2023-02-03T10:00:43+0000,‘My Watch Thinks I’m Dead’,"Dispatchers for 911 are being inundated with false, automated distress calls from Apple devices owned by skiers who are very much alive.","FRISCO, Colo. — On a recent sunny Sunday morning, following a night of fluffy snowfall, tens of thousands of skiers flocked to the resorts of Summit County. Just minutes after the lift lines opened, sirens began blaring in the 911 emergency service center, where four staff members were taking calls and dispatching help.","Dispatchers for 911 are being inundated with false, automated distress calls from Apple devices owned by skiers who are very much alive.",The New York Times,https://www.nytimes.com/2023/02/03/health/apple-watch-911-emergency-call.html
2023-02-03T13:08:27+0000,Tech Earnings Give a Wake-Up Call to Investors,"Apple, Amazon and Alphabet all reported disappointing quarterly results, as they emphasized efforts to cut costs in the face of an economic slowdown.","Shares in tech companies are in retreat after investors got sobering news on Thursday about three of the industry’s giants — Alphabet, Amazon and Apple — including slowing demand for everything from iPhones to digital ads to cloud services.","Apple, Amazon and Alphabet all reported disappointing quarterly results, as they emphasized efforts to cut costs in the face of an economic slowdown.",The New York Times,https://www.nytimes.com/2023/02/03/business/dealbook/tech-earnings-cost-cuts.html
2023-02-03T14:00:09+0000,Value Stocks? Growth Stocks? Markets Last Year Turned Everything Topsy-Turvy.,"With the exception of Apple, eight tech giants are no longer “pure growth” stocks, while Exxon and Chevron are, a new study says. Our columnist says: Buyer, beware.",It is impossible even to talk about the long bull market that ended in January 2022 without saying high-growth tech stocks propelled the market higher.,"With the exception of Apple, eight tech giants are no longer “pure growth” stocks, while Exxon and Chevron are, a new study says. Our columnist says: Buyer, beware.",The New York Times,https://www.nytimes.com/2023/02/03/business/value-growth-stocks.html
2023-02-03T00:07:03+0000,"Tech’s Biggest Companies Discover Austerity, to the Relief of Investors","After years of expansion and billions in profits, Big Tech is pulling back from its famously lavish spending as a long boom finally ends.","For much of last year, tech companies stumbled. Digital ad sales plunged. E-commerce sputtered. IPhone production stalled. And investors lost faith.","After years of expansion and billions in profits, Big Tech is pulling back from its famously lavish spending as a long boom finally ends.",The New York Times,https://www.nytimes.com/2023/02/02/technology/big-tech-earnings-austerity.html
2023-02-02T12:41:54+0000,Investors Cheer Meta’s Slimmed-Down Ambitions,"Meta’s chief executive, Mark Zuckerberg, called 2023 the “year of efficiency,” a pronouncement that is reassuring investors and sparking a wider rally in tech stocks.","Ahead of a mammoth day for tech earnings, investors already like what they see.","Meta’s chief executive, Mark Zuckerberg, called 2023 the “year of efficiency,” a pronouncement that is reassuring investors and sparking a wider rally in tech stocks.",The New York Times,https://www.nytimes.com/2023/02/02/business/dealbook/meta-cost-cuts-investors.html
2023-02-05T11:00:09+0000,‘Bad Apples’ or Systemic Issues?,"From the police to academia, we often see what we want to see.","On Wednesday, the city of Memphis remembered the life of Tyre Nichols, a young man who was beaten by at least five Memphis police officers and died three days later. Stories like this are terrible, they’re relentless, and they renew one of the most contentious debates in the nation: Are there deep and systemic problems with the American police?","From the police to academia, we often see what we want to see.",The New York Times,https://www.nytimes.com/2023/02/05/opinion/memphis-police-academia-partisanship.html
2023-02-02T00:00:00+0000,Now’s a Great Time to Save on Wirecutter-Approved Apple Gear—Including Deals on Apple Watches and iPads,"Apple picking season is usually in the fall—unless you’re looking to pick up some great deals on the latest and greatest Apple tech. With impressive sales on smartwatches like the coveted Apple Watch Ultra and the Apple Watch Series 8, as well as ...","Apple picking season is usually in the fall—unless you’re looking to pick up some great deals on the latest and greatest Apple tech. With impressive sales on smartwatches like the coveted Apple Watch Ultra and the Apple Watch Series 8, as well as our long-standing top MacBook pick, the harvest is certainly bountiful.","Apple picking season is usually in the fall—unless you’re looking to pick up some great deals on the latest and greatest Apple tech. With impressive sales on smartwatches like the coveted Apple Watch Ultra and the Apple Watch Series 8, as well as our long-standing top MacBook pick, the harvest is certainly bountiful.",Wirecutter,https://www.nytimes.com/wirecutter/money/deals-on-apple-watches-ipads-and-other-apple-gear/
2023-02-17T10:00:02+0000,5 Things to Do This Weekend,"Selections from the Weekend section, including a review of ""The Wanderers,"" starring Katie Holmes.","Selections from the Weekend section, including a review of ""The Wanderers,"" starring Katie Holmes.","Selections from the Weekend section, including a review of ""The Wanderers,"" starring Katie Holmes.",The New York Times,https://www.nytimes.com/interactive/2023/02/17/arts/weekend-editors-picks-the-wanderers-play.html
2023-02-16T17:30:52+0000,‘Hello Tomorrow!’ Review: It’s Only a Paper Moon,This comedy about hustlers selling lunar condos launches with visual pizazz. The emotions take longer to land.,"“The moon belongs to everyone,” declared “The Best Things in Life Are Free.” This was an easy enough sentiment to sing in 1927, before anybody planted a flag up there.",This comedy about hustlers selling lunar condos launches with visual pizazz. The emotions take longer to land.,The New York Times,https://www.nytimes.com/2023/02/16/arts/television/hello-tomorrow-review.html
2023-02-15T00:00:00+0000,One-Pot Roasted Squash Soup,,"You could make pumpkin or squash soup by roasting the pumpkin on a sheet tray while sautéing onions, carrots and ginger on the stovetop before combining it all with stock and blending it. But it’s tedious compared with tossing everything into an oven-safe pot, roasting it all, then blending it directly in the same pot. The onions cook a little unevenly using this method, and that’s a good thing: Some slices sweeten gently while others deeply caramelize as they roast, giving the soup more complexity. For a little sweetness, some apples or pears are added to the roast as well, but you can omit them if you prefer a more savory soup.",,,https://cooking.nytimes.com/recipes/1023934-one-pot-roasted-squash-soup
2023-02-14T10:00:11+0000,How the $500 Billion Attention Industry Really Works,"Your attention is constantly being bought, packaged and sold. Tim Hwang explains how.","For most of us, seeing an advertisement pop up while we’re scrolling on Instagram or reading an article or watching a video is the most banal experience possible. But in the background of those experiences is a $500 billion marketplace where our attention is being bought, packaged and sold at split-second speeds virtually every minute of every day. Online advertising is the economic engine of the internet, and that engine is fueled by our attention.","Your attention is constantly being bought, packaged and sold. Tim Hwang explains how.",The New York Times,https://www.nytimes.com/2023/02/14/opinion/ezra-klein-podcast-tim-hwang.html
2023-02-15T21:40:54+0000,Sheet Cakes Are the Best Cakes (and These 11 Recipes Prove It),"They’re low fuss, feed a crowd and travel well.","A lofty layered cake is a lovely thing when the occasion calls for one, but sheet cakes, while maybe not quite as impressive, have a lot going for them. Not only are they easier to bake — no annoying trimming or crumb coatings required — but they also feed a crowd and travel well, so you might just find yourself making cake more often. And who doesn’t need more cake in their life? Here are 11 of our favorite sheet cake recipes, including Texas sheet cake, tres leches cake and St. Louis gooey butter cake.","They’re low fuss, feed a crowd and travel well.",The New York Times,https://www.nytimes.com/article/best-sheet-cake-recipes.html
2023-02-13T14:00:04+0000,Wordle Wrap-Up: Feb. 6 to 12,A recap of the Wordle answers for the past week.,"Hi Wordlers! Welcome to Wordle Wrap-Up, a reminder of which words were answers this week. For stories, stats and brain teasers, sign up for the Gameplay newsletter. For a daily reminder to play Wordle, sign up for reminders.",A recap of the Wordle answers for the past week.,The New York Times,https://www.nytimes.com/2023/02/13/crosswords/wordle-wrap-up-feb-6-to-12.html
2023-02-17T10:00:22+0000,The Inflation Story Has Changed Significantly. Paul Krugman Breaks It Down.,"The Nobel laureate economist discusses inflation’s slowdown, the G.O.P.’s incoherent economic agenda and A.I.’s impact on the labor market.","In recent months, the story of the U.S. economy has changed significantly. The January Consumer Price Index showed that annual inflation slowed for the seventh straight month. That month, the economy also added over half a million jobs, and unemployment reached 3.4 percent, its lowest level since 1969. In light of these trends, comparisons to the 1970s stagflation crisis have weakened, and the possibility of a “soft landing” looks increasingly likely.","The Nobel laureate economist discusses inflation’s slowdown, the G.O.P.’s incoherent economic agenda and A.I.’s impact on the labor market.",The New York Times,https://www.nytimes.com/2023/02/17/opinion/ezra-klein-podcast-paul-krugman.html
2023-02-18T16:50:10+0000,SZA’s Very Roundabout Path to Success,"A conversation about the singer and songwriter’s chart-topping “SOS,” and the different approach to star-making that brought her there.","SZA’s second major label album, “SOS,” spent its first seven weeks atop the Billboard album chart, a startling feat for a performer who has at almost every turn made choices inconsistent with the demands of pop stardom.","A conversation about the singer and songwriter’s chart-topping “SOS,” and the different approach to star-making that brought her there.",The New York Times,https://www.nytimes.com/2023/02/18/arts/music/popcast-sza.html
2023-02-19T00:00:00+0000,"One-Pan Paprika Chicken With Lentils, Squash and Daqa",,"This oven bake requires minimal effort and is very much a meal in itself. Daqa is a vinegar-based condiment, most commonly used when making the much-loved Egyptian koshari, a hearty dish of rice, pasta and lentils. Daqa is a nifty way to brighten stews, braises and anything that needs an acidic lift. Feel free to swap out the kabocha squash for root vegetables, such as sweet potato or celery root, and serve the whole thing with nothing more than a leafy green salad.",,,https://cooking.nytimes.com/recipes/1023810-one-pan-paprika-chicken-with-lentils-squash-and-daqa
