Pub Date,Headline,Snippet,Lead Paragraph,abstract,Source,Web URL
2020-01-17T19:42:23+0000,"Pressured by Simmons Over Exposé, Oprah Winfrey Faced a Big Decision","Ms. Winfrey acknowledged that Russell Simmons pushed her to abandon a documentary about his accusers, but said her own concerns led her to pull support.","For months, the filmmakers Kirby Dick and Amy Ziering had a pair of dream partners: Oprah Winfrey and Apple, who had committed to back their documentary about women who have accused the hip-hop mogul Russell Simmons of sexual misconduct. Booked for the Sundance Film Festival and Apple’s new streaming platform, the film was primed to be the next high-profile media moment of the #MeToo era.","Ms. Winfrey acknowledged that Russell Simmons pushed her to abandon a documentary about his accusers, but said her own concerns led her to pull support.",The New York Times,https://www.nytimes.com/2020/01/17/movies/oprah-winfrey-russell-simmons-movie.html
2020-01-13T19:19:54+0000,"Barr Asks Apple to Unlock Pensacola Killer’s Phones, Setting Up Clash",The request set up a collision between law enforcement and big technology firms in the latest battle over privacy and security.,"WASHINGTON — Attorney General William P. Barr declared on Monday that a deadly shooting last month at a naval air station in Pensacola, Fla., was an act of terrorism, and he asked Apple in an unusually high-profile request to provide access to two phones used by the gunman.",The request set up a collision between law enforcement and big technology firms in the latest battle over privacy and security.,The New York Times,https://www.nytimes.com/2020/01/13/us/politics/pensacola-shooting-iphones.html
2020-01-19T12:00:08+0000,The Week in Business: Hot Topic at Davos,"Plus, Apple takes on Trump in a standoff over iPhone privacy.","In a week dominated by impeachment headlines, big money kept moving. The stock market hummed along, Google hit the $1 trillion valuation mark and banks reported fat quarterly earnings. Next, the who’s who of global politics and finance will fly to the snow-capped ski town of Davos, Switzerland, for the World Economic Forum. To catch up and prep for the week ahead, read on.","Plus, Apple takes on Trump in a standoff over iPhone privacy.",The New York Times,https://www.nytimes.com/2020/01/19/business/with-interest-davos-trade-trump-climate.html
2020-01-17T21:43:53+0000,"Please Stop Big Tech, Small Rivals Tell Lawmakers","Until Friday, few executives had complained in public about how Google, Apple, Amazon and Facebook hurt their businesses.","For all the criticisms directed at the largest tech companies in the last couple of years, few smaller rivals have been willing to speak up publicly.","Until Friday, few executives had complained in public about how Google, Apple, Amazon and Facebook hurt their businesses.",The New York Times,https://www.nytimes.com/2020/01/17/technology/antitrust-hearing-boulder-colorado.html
2020-01-17T09:54:42+0000,A Common Charger for All Phones? The E.U. Is on the Case,"The proposal could save costs and thousands of tons of electronic waste, advocates say, but previous measures have fizzled.",LONDON — The European Union wants to make it easier to charge your cellphone and other devices.,"The proposal could save costs and thousands of tons of electronic waste, advocates say, but previous measures have fizzled.",The New York Times,https://www.nytimes.com/2020/01/17/business/european-union-phone-charger.html
2020-01-17T10:00:15+0000,Kumail Nanjiani on ‘Little America’ and Hopeful Immigrant Stories,"The comic and actor discusses his new anthology series on Apple TV Plus, and why “despite all the issues, I personally do feel optimistic about this country.”","A cowboy walks into a bar. Or more specifically, a Nigerian immigrant grad student in a cowboy hat walks into a bar in Oklahoma. ","The comic and actor discusses his new anthology series on Apple TV Plus, and why “despite all the issues, I personally do feel optimistic about this country.”",The New York Times,https://www.nytimes.com/2020/01/17/arts/television/kumail-nanjiani-little-america.html
2020-01-28T21:45:27+0000,New iPhones Fuel Strong Profit for Apple,"Apple found renewed growth with an increase in phone sales as well as younger products, like the Apple Watch, AirPods and its subscription services.",SAN FRANCISCO — Apple’s profit grew for the first time in a year with the help of an old friend: the iPhone.,"Apple found renewed growth with an increase in phone sales as well as younger products, like the Apple Watch, AirPods and its subscription services.",The New York Times,https://www.nytimes.com/2020/01/28/technology/apple-iphone-sales-earnings.html
2020-01-29T11:48:06+0000,How the Coronavirus Could Hurt Apple and Starbucks,"Corporations are bracing for the repercussions of the outbreak, with major retailers closing stores and airlines cutting flights to and from the country.",Want this in your inbox each morning? Sign up here.,"Corporations are bracing for the repercussions of the outbreak, with major retailers closing stores and airlines cutting flights to and from the country.",The New York Times,https://www.nytimes.com/2020/01/29/business/dealbook/coronavirus-apple-starbucks.html
2020-01-31T23:09:59+0000,Richard Plepler and Josh Tyrangiel May Revive Their HBO Act for Apple,The former boss of the premium cable network is in talks with a former Vice Media executive about making documentaries.,"Richard Plepler is closing in on a deal with a former Vice Media executive, Josh Tyrangiel, to join his new production company, Eden Studios, according to two people with knowledge of discussions.",The former boss of the premium cable network is in talks with a former Vice Media executive about making documentaries.,The New York Times,https://www.nytimes.com/2020/01/31/business/media/plepler-tyrangiel-apple.html
2020-01-29T16:25:28+0000,How Much Are We Paying for Our Subscription Services? A Lot,The dollars are adding up fast. So here are some tips for pruning the subscriptions you no longer use.,"Online subscriptions sure sound cheap, but what do a few bucks a month to watch TV shows, store photos online and stream music add up to?",The dollars are adding up fast. So here are some tips for pruning the subscriptions you no longer use.,The New York Times,https://www.nytimes.com/2020/01/29/technology/personaltech/paying-subscription-services.html
2020-01-28T10:00:01+0000,Why the Iowa Caucuses Are So Important,"Protests in the 1960s, a mimeograph machine and a long-shot candidate all contributed to Iowa’s unlikely role in the presidential election process.","Protests in the 1960s, a mimeograph machine and a long-shot candidate all contributed to Iowa’s unlikely role in the presidential election process.","Protests in the 1960s, a mimeograph machine and a long-shot candidate all contributed to Iowa’s unlikely role in the presidential election process.",The New York Times,https://www.nytimes.com/video/us/politics/100000006674436/2020-iowa-caucus.html
2020-01-22T14:00:15+0000,Put Alexa and Siri to Work,"Voice-activated helpers can automate life’s little chores, once you get the hang of them.","Apple added its Siri assistant to the iPhone 4S model in 2011, giving users a hand-free way to schedule appointments, play music, look up information and perform other basic tasks. Less than a decade later, digital assistants are in a plethora of digital devices, including computers, smart speakers, dashboards and watches, and they can help you ease into the day and keep the household running smoothly.","Voice-activated helpers can automate life’s little chores, once you get the hang of them.",The New York Times,https://www.nytimes.com/2020/01/22/technology/personaltech/how-to-alexa-siri-assistant.html
2020-01-21T19:42:08+0000,Sleek and Subtle Chocolates,Goodnow Farms Chocolate began as a hobby. The company now sources chocolate from across the Americas.,"A notable characteristic of Goodnow Farms Chocolate bars is their sleek subtlety. New flavor combinations, like a dark chocolate spiced apple cider bar, are about nuance, not boldness. Each of the single-origin bars, with chocolate from farms in Central and South America, has its own character. The family-owned company, on a 225-year-old farm in Sudbury, Mass., is the outgrowth of a hobby. The bars are modest in size at 1.94 ounces.",Goodnow Farms Chocolate began as a hobby. The company now sources chocolate from across the Americas.,The New York Times,https://www.nytimes.com/2020/01/21/dining/goodnow-farms-chocolate.html
2020-01-31T16:00:06+0000,It’s Not Our Choice to Make,"Making two endorsement choices, and defending them.",Subscribe to “The Choice” on your favorite listening app:,"Making two endorsement choices, and defending them.",The New York Times,https://www.nytimes.com/2020/01/31/opinion/editorials/endorsement-podcast-the-choice.html
2020-01-22T16:00:04+0000,When Andrew Yang Came to Visit,"The New York entrepreneur’s endorsement interview, and what the board had to say after he left the room.",Subscribe to “The Choice” on your favorite listening app:,"The New York entrepreneur’s endorsement interview, and what the board had to say after he left the room.",The New York Times,https://www.nytimes.com/2020/01/22/opinion/editorials/choice-podcast-andrew-yang-endorsement.html
2020-01-22T00:00:00+0000,One-Pan Spicy Meatballs With Lentils and Fennel,,"In this one-pan meal, you get spicy meatballs, savory lentils and sweet fennel that are all perked up with vinegar and parsley. For the speediest meatballs, use uncased bulk Italian sausage, which comes fully seasoned. When cooked at high heat and partly submerged in the chicken stock, the meatballs brown on top and stay moist on the inside — and the lentils soak up the flavorful pork juices. The roasted fennel provides sweetness and echoes the fennel seed in the meatballs, but feel free to use another vegetable that cooks at the same rate, like thinly sliced carrots.",,,https://cooking.nytimes.com/recipes/1020821-one-pan-spicy-meatballs-with-lentils-and-fennel
2020-02-10T18:45:32+0000,‘Like Europe in Medieval Times’: Virus Slows China’s Economy,"Workers can’t return to their jobs as supply lines get snarled, extending the forced holiday and fracturing the country.",Workers are stuck in their hometowns. Officials want detailed health plans before factories or offices can reopen. Assembly lines that make General Motors cars and Apple iPhones are standing silent.,"Workers can’t return to their jobs as supply lines get snarled, extending the forced holiday and fracturing the country.",The New York Times,https://www.nytimes.com/2020/02/10/business/china-coronavirus-economy.html
2020-02-07T16:08:17+0000,"From Starbucks to FedEx, Coronavirus Upends Businesses That Depend on China","The virus outbreak has rattled the global economy, disrupting supply chains and closing off access to a lucrative consumer market.","The coronavirus outbreak in China has rattled the global economy, disrupting virtually every major industry, from food, fashion and entertainment to automobiles and technology.","The virus outbreak has rattled the global economy, disrupting supply chains and closing off access to a lucrative consumer market.",The New York Times,https://www.nytimes.com/2020/02/07/business/coronavirus-business-impact.html
2020-02-07T15:35:12+0000,Tech Companies Detect a Surge in Online Videos of Child Sexual Abuse,"In a first, videos outnumbered photos in reports to the authorities last year. Facebook found the most imagery, the bulk of it on its Messenger app.","The number of reported photos, videos and other materials related to online child sexual abuse grew by more than 50 percent last year, an indication that many of the world’s biggest technology platforms remain infested with the illegal content.","In a first, videos outnumbered photos in reports to the authorities last year. Facebook found the most imagery, the bulk of it on its Messenger app.",The New York Times,https://www.nytimes.com/2020/02/07/us/online-child-sexual-abuse.html
2020-02-04T00:33:12+0000,The Gap Between the Haves and Have-Nots of Tech Widens,"Despite regulatory scrutiny and pressure from lawmakers, the industry’s wealthiest are continuing to grow at remarkable speeds for big companies.","SAN FRANCISCO — When Google’s parent company, Alphabet, said on Monday that revenue at the company soared past $161 billion last year, it was a stark reminder of the widening gap between tech’s wealthiest outfits and the rest of the industry.","Despite regulatory scrutiny and pressure from lawmakers, the industry’s wealthiest are continuing to grow at remarkable speeds for big companies.",The New York Times,https://www.nytimes.com/2020/02/03/technology/google-earnings-big-tech.html
2020-02-04T00:09:34+0000,"After Oprah’s Departure, Film About Simmons Accusers Finds New Home",The new streaming service HBO Max will carry “On the Record” after Oprah Winfrey’s decision to back out amid a pressure campaign by the hip-hop impresario.,"A documentary about the women who have accused Russell Simmons of sexual misconduct has found itself a new home after its original backers, Oprah Winfrey and Apple’s streaming service, dropped the film last month amid a pressure campaign by the hip-hop mogul.",The new streaming service HBO Max will carry “On the Record” after Oprah Winfrey’s decision to back out amid a pressure campaign by the hip-hop impresario.,The New York Times,https://www.nytimes.com/2020/02/03/arts/simmons-film-finds-home-without-oprah.html
2020-02-03T08:00:16+0000,SARS Stung the Global Economy. The Coronavirus Is a Greater Menace.,"In the nearly 20 years since SARS, China’s importance in the global economy has grown exponentially.","In 2002, when a lethal, pneumonialike virus known as SARS emerged in China, the country’s factories were mostly churning out low-cost goods like T-shirts and sneakers for customers around the world.","In the nearly 20 years since SARS, China’s importance in the global economy has grown exponentially.",The New York Times,https://www.nytimes.com/2020/02/03/business/economy/SARS-coronavirus-economic-impact-china.html
2020-02-01T14:35:34+0000,"The Best Movies and TV Shows Coming to Netflix, Amazon and More in February","Every month, subscription streaming services add a new batch of titles to their libraries. Here are our picks for February.","For more recommendations on what to stream, sign up for our twice-weekly Watching newsletter here.","Every month, subscription streaming services add a new batch of titles to their libraries. Here are our picks for February.",The New York Times,https://www.nytimes.com/2020/02/01/arts/television/new-to-stream-netflix.html
2020-02-07T06:00:05+0000,What’s on TV Friday: ‘Timmy Failure’ and ‘Mythic Quest’,A family movie from the director Tom McCarthy debuts on Disney Plus. And a new comedy series hits Apple TV Plus.,"TIMMY FAILURE: MISTAKES WERE MADE (2020) Stream on Disney Plus. The filmmaker Tom McCarthy’s 2015 investigative journalism nail-biter, “Spotlight,” won an Academy Award for best picture. “Timmy Failure,” his first movie since, is also about professional investigators. One of them is an 11-year-old. The other is a polar bear. Based on a series of children’s books by Stephan Pastis (who wrote the screenplay with McCarthy), “Timmy Failure” centers on a boy (Winslow Fegley) who runs a detective business in Portland, Ore., with the help of a big, hairy Arctic escapee. While the movie is skipping theaters in favor of being released directly on Disney’s streaming service, “it owes more to independent cinema than anything,” McCarthy told The New York Times last year. It is both family-oriented and proudly weird.",A family movie from the director Tom McCarthy debuts on Disney Plus. And a new comedy series hits Apple TV Plus.,The New York Times,https://www.nytimes.com/2020/02/07/arts/television/whats-on-tv-friday-timmy-failure-and-mythic-quest.html
2020-02-06T00:00:00+0000,Rice Cake Soup With Bok Choy and Edamame,,"This fresh soup is a riff on something that a Chinese or Korean mom might make, with rice cakes added to bulk it up. You can find the white, oval disks in most Asian supermarkets; they are made with glutinous rice flour and have a chewy texture. They are precooked, but will rehydrate and soak up more liquid in this soup. If you find that they have soaked up too much, simply add a little more broth or water to thin out the soup. Substituting one to two cups of cooked rice to the soup in place of the rice cakes works well if you don't have access to an Asian grocery store.",,,https://cooking.nytimes.com/recipes/1020854-rice-cake-soup-with-bok-choy-and-edamame
2020-02-05T10:00:21+0000,A Case for Paying With Your Phone,"Sure, contactless payment systems are easier. Whether using your phone or a credit card, the technology is also a more secure way to pay for purchases.","Thanks to “contactless” payment systems, there’s a revolutionary change going on in how credit cards are used. While mildly convenient for purchases in the United States, the technology is a huge improvement for overseas travelers.","Sure, contactless payment systems are easier. Whether using your phone or a credit card, the technology is also a more secure way to pay for purchases.",The New York Times,https://www.nytimes.com/2020/02/05/travel/contactless-payments-phone.html
2020-02-17T22:07:51+0000,Apple Signals Coronavirus’s Threat to Global Businesses,"Supply is a problem, the company warned, as factories slowly reopen in China, and demand is down, too, with stores there still mostly closed.","SAN FRANCISCO — Apple on Monday became one of the first companies to reveal how the coronavirus that has gripped China was affecting its business, saying it was cutting its sales expectations for this quarter, which a month ago it had projected to be robust.","Supply is a problem, the company warned, as factories slowly reopen in China, and demand is down, too, with stores there still mostly closed.",The New York Times,https://www.nytimes.com/2020/02/17/technology/apple-coronavirus-economy.html
2020-02-20T19:53:44+0000,"Lawrence Tesler, Who Made Personal Computing Easier, Dies at 74","When you’re cutting and pasting, dragging the cursor over selected text and performing other common computer tasks, you can thank him.","Lawrence Tesler, a pioneering computer scientist who helped make it easier for users to interact with computers, whether cutting and pasting text or selecting text by dragging a cursor through it, died on Sunday at his home in Portola Valley, Calif. He was 74.","When you’re cutting and pasting, dragging the cursor over selected text and performing other common computer tasks, you can thank him.",The New York Times,https://www.nytimes.com/2020/02/20/technology/lawrence-tesler-dead.html
2020-02-19T11:35:20+0000,"Europe, Overrun by Foreign Tech Giants, Wants to Grow Its Own","The European Union outlined proposals to bolster its digital economy and keep it from being overly reliant on foreign companies, while cracking down on those companies.","LONDON — Across the digital economy, Europe has been missing.","The European Union outlined proposals to bolster its digital economy and keep it from being overly reliant on foreign companies, while cracking down on those companies.",The New York Times,https://www.nytimes.com/2020/02/19/business/europe-digital-economy.html
2020-02-16T19:43:35+0000,"Silicon Valley Heads to Europe, Nervous About New Rules",Facebook’s Mark Zuckerberg and Google’s Sundar Pichai have journeyed to Brussels as the European Union drafts regulation for A.I. and the digital economy.,"LONDON — First came Sundar Pichai, the chief executive of Google’s parent company, Alphabet. Then Apple’s senior vice president for artificial intelligence, John Giannandrea, showed up.",Facebook’s Mark Zuckerberg and Google’s Sundar Pichai have journeyed to Brussels as the European Union drafts regulation for A.I. and the digital economy.,The New York Times,https://www.nytimes.com/2020/02/16/technology/europe-new-AI-tech-regulations.html
2020-02-17T08:00:12+0000,"Slowed by the Coronavirus, China Inc. Struggles to Reopen","Some factories are firing up again, but with many workers quarantined and parts in short supply, production is limited.",Airbus is slowly restarting its assembly line in China. General Motors began limited production on Saturday. Toyota followed on Monday morning.,"Some factories are firing up again, but with many workers quarantined and parts in short supply, production is limited.",The New York Times,https://www.nytimes.com/2020/02/17/business/china-coronavirus-economy.html
2020-02-11T10:00:19+0000,She Wants to Break Up Big Everything,"Trustbusting advocates like Sarah Miller, who target corporate power, have finally found themselves at the center of the political conversation.","WASHINGTON — One night five years ago, Sarah Miller, a former Treasury Department aide, was trying to make sense of an economic recovery that had left the country in the grips of rising inequality.","Trustbusting advocates like Sarah Miller, who target corporate power, have finally found themselves at the center of the political conversation.",The New York Times,https://www.nytimes.com/2020/02/11/technology/big-tech-antitrust.html
2020-02-12T10:00:20+0000,"He’s Stared Down Activists and Apple, and Is Still in Charge","After a career spent working on “very important backup plans,” Steve Mollenkopf has steered Qualcomm through one rough patch after another.","Steve Mollenkopf has faced his share of challenges as the chief executive of Qualcomm. Soon after he took the job in March 2014, the company’s stock plummeted by more than 40 percent as investors grew wary of the chip maker’s prospects. An activist investor agitated for change, urging the company to break itself up.","After a career spent working on “very important backup plans,” Steve Mollenkopf has steered Qualcomm through one rough patch after another.",The New York Times,https://www.nytimes.com/2020/02/12/business/Steve-Mollenkopf-Qualcomm-corner-office.html
2020-02-11T19:38:54+0000,"F.T.C. Broadens Review of Tech Giants, Homing In on Their Deals","The agency ordered Amazon, Apple, Facebook, Alphabet and Microsoft to turn over a decade’s worth of information on small acquisitions.","WASHINGTON — The Federal Trade Commission said on Tuesday that it had ordered Amazon, Apple, Facebook, Google’s parent company and Microsoft to turn over information about past acquisitions, broadening its review of the power of big tech companies.","The agency ordered Amazon, Apple, Facebook, Alphabet and Microsoft to turn over a decade’s worth of information on small acquisitions.",The New York Times,https://www.nytimes.com/2020/02/11/technology/ftc-tech-giants-acquisitions.html
2020-02-18T12:11:20+0000,Walmart Says It’s Not Lowering Forecast Because of Coronavirus,"The world’s largest retailer said it would continue to monitor the outbreak but was not adjusting its outlook for the year, a day after Apple warned of a slowdown.","Walmart said on Tuesday that while it continued to monitor the coronavirus outbreak in China and around the world, the company was not lowering its sales forecast for this year.","The world’s largest retailer said it would continue to monitor the outbreak but was not adjusting its outlook for the year, a day after Apple warned of a slowdown.",The New York Times,https://www.nytimes.com/2020/02/18/business/walmart-coronavirus-earnings.html
2020-02-20T10:00:22+0000,Why the Stock Market Isn’t Too Worried About Coronavirus,There would be risks in relying on the Fed to bail out the economy from a potential pandemic.,"On Monday evening, Apple warned its shareholders about the effects of the new coronavirus outbreak. Production of iPhones has been slowed because of quarantined workers, and the company expects to sell fewer products in China as the country grapples with the problem.",There would be risks in relying on the Fed to bail out the economy from a potential pandemic.,The New York Times,https://www.nytimes.com/2020/02/20/upshot/coronavirus-stock-market.html
2020-02-21T14:00:07+0000,The Week in Tech: Coronavirus Hits Apple’s Financial Forecast,"The iPhone maker, which depends on both factories and consumers in China, could be a bellwether for other big tech companies.","Hello, New York Times tech readers. I’m Nellie Bowles, the tech and culture reporter, here now with the roundup of the news.","The iPhone maker, which depends on both factories and consumers in China, could be a bellwether for other big tech companies.",The New York Times,https://www.nytimes.com/2020/02/21/technology/apple-coronavirus.html
2020-02-28T05:06:08+0000,"Jimmy Lai, Hong Kong Media Baron, Is Arrested Over Role in Protests",The arrest of the media tycoon is another blow to Hong Kong’s independent media as the city deals with the aftermath of mass protests and the coronavirus outbreak.,"HONG KONG — A Hong Kong media tycoon known for his ardent opposition to China was arrested on Friday over his role in a pro-democracy protest last year, the police said, dealing another blow to the city’s independent media.",The arrest of the media tycoon is another blow to Hong Kong’s independent media as the city deals with the aftermath of mass protests and the coronavirus outbreak.,The New York Times,https://www.nytimes.com/2020/02/28/world/asia/jimmy-lai-hong-kong-arrested.html
2020-02-27T10:00:19+0000,Laurene Powell Jobs Is Putting Her Own Dent in the Universe,"An interview with the 35th-richest person in the world, who is funding efforts on immigration, education and independent media.","Before I could interview Laurene Powell Jobs, she wanted to interview me.","An interview with the 35th-richest person in the world, who is funding efforts on immigration, education and independent media.",The New York Times,https://www.nytimes.com/2020/02/27/business/laurene-powell-jobs-corner-office.html
2020-02-26T21:54:59+0000,Microsoft Issues Financial Warning Because of Coronavirus,"The tech giant said the virus was causing issues with its supply chain, about a week after Apple said it was facing similar problems.",SEATTLE — Microsoft on Wednesday said its sales in the current quarter would be lower than it had previously predicted because of coronavirus-related disruptions in Chinese manufacturing.,"The tech giant said the virus was causing issues with its supply chain, about a week after Apple said it was facing similar problems.",The New York Times,https://www.nytimes.com/2020/02/26/technology/microsoft-coronavirus-earnings.html
2020-02-28T23:25:07+0000,How Bad Could It Get? Companies Gauge the Coronavirus Impact,Whether the economy slides into a recession may be determined by the way businesses react to the outbreak.,"As the coronavirus outbreak spreads, the world’s biggest companies have begun painting a bleak picture of broken supply chains, disrupted manufacturing, empty stores and flagging demand for their wares.",Whether the economy slides into a recession may be determined by the way businesses react to the outbreak.,The New York Times,https://www.nytimes.com/2020/02/28/business/economy/companies-coronavirus-economy.html
2020-02-27T10:00:01+0000,"To Beat Trump, Democrats May Need to Break Out of the ‘Whole Foods’ Bubble",The obstacles to connecting with battleground state voters could prove more cultural than ideological.,The obstacles to connecting with battleground state voters could prove more cultural than ideological.,The obstacles to connecting with battleground state voters could prove more cultural than ideological.,The New York Times,https://www.nytimes.com/interactive/2020/02/27/upshot/democrats-may-need-to-break-out-of-the-whole-foods-bubble.html
2020-02-28T21:00:04+0000,Texas Tribune Hires a New Top Editor,"With the hire of Stacy-Marie Ishmael, a digitally savvy journalist, the Austin news organization signals the importance of online expertise.","The Texas Tribune, a digital news platform founded in 2009, has hired Stacy-Marie Ishmael, a digitally savvy journalist, as its new editorial director, The Tribune’s chief executive said on Friday.","With the hire of Stacy-Marie Ishmael, a digitally savvy journalist, the Austin news organization signals the importance of online expertise.",The New York Times,https://www.nytimes.com/2020/02/28/business/texas-tribune-editor.html
2020-02-26T10:32:09+0000,The South Carolina Debate,The emergence of Senator Bernie Sanders as the front-runner for the Democratic nomination made him a target as other candidates questioned his electability.,Listen and subscribe to our podcast from your mobile device: Via Apple Podcasts | Via Spotify | Via Stitcher,The emergence of Senator Bernie Sanders as the front-runner for the Democratic nomination made him a target as other candidates questioned his electability.,The New York Times,https://www.nytimes.com/2020/02/26/podcasts/south-carolina-debate.html
