Pub Date,Headline,Snippet,Lead Paragraph,abstract,Source,Web URL
2016-01-20T10:00:05+0000,Tech’s ‘Frightful 5’ Will Dominate Digital Life for Foreseeable Future,"By just about every metric, Amazon, Apple, Facebook, Google and Microsoft are getting larger, more entrenched in their own sectors, more powerful in new sectors and better protected from competition.","There’s a little parlor game that people in Silicon Valley like to play. Let’s call it, Who’s Losing?","By just about every metric, Amazon, Apple, Facebook, Google and Microsoft are getting larger, more entrenched in their own sectors, more powerful in new sectors and better protected from competition.",The New York Times,https://www.nytimes.com/2016/01/21/technology/techs-frightful-5-will-dominate-digital-life-for-foreseeable-future.html
2016-01-20T12:00:09+0000,Why Are Corporations Hoarding Trillions?,It's an economic mystery — but it might tell us something important about how C.E.O.s and investors think about the future.,"There is an economic mystery I’ve been struggling to understand for quite some time, and I’m not the only one who’s confused: Among financial experts, it is often referred to as a conundrum, a paradox, a puzzle. The mystery is as follows: Collectively, American businesses currently have $1.9 trillion in cash, just sitting around. Not only is this state of affairs unparalleled in economic history, but we don’t even have much data to compare it with, because corporations have traditionally been borrowers, not savers. The notion that a corporation would hold on to so much of its profit seems economically absurd, especially now, when it is probably earning only about 2 percent interest by parking that money in United States Treasury bonds. These companies would be better off investing in anything — a product, a service, a corporate acquisition — that would make them more than 2 cents of profit on the dollar, a razor-thin margin by corporate standards. And yet they choose to keep the cash.",It's an economic mystery — but it might tell us something important about how C.E.O.s and investors think about the future.,The New York Times,https://www.nytimes.com/2016/01/24/magazine/why-are-corporations-hoarding-trillions.html
2016-01-16T14:30:05+0000,Farhad and Mike’s Week in Tech: A Not-So-‘Basic’ Shift in Start-Ups,"Apple Music gains ground, an initiative on self-driving cars and a sensible move from Foursquare — with a twist of “cool-kid” slang.","Each Saturday, Farhad Manjoo and Mike Isaac, technology reporters at The New York Times, review the week’s news, offering analysis and maybe a joke or two about the most important developments in the tech industry.","Apple Music gains ground, an initiative on self-driving cars and a sensible move from Foursquare — with a twist of “cool-kid” slang.",The New York Times,https://www.nytimes.com/2016/01/17/technology/farhad-and-mikes-week-in-tech-a-not-so-basic-shift-in-start-ups.html
2016-01-14T14:38:16+0000,"Amazon Prime Video, Home and Away","Access to Amazon Instant Videos can be gained in many ways, including via game consoles and devices that connect to your TV set.","Q. Is there a way to watch Amazon’s Instant Video on my television instead of my tablet? If I’m subscribed to Amazon Prime in the United States, can I watch the Prime Instant Video outside the country, like when I’m traveling overseas for work?","Access to Amazon Instant Videos can be gained in many ways, including via game consoles and devices that connect to your TV set.",The New York Times,https://www.nytimes.com/2016/01/15/technology/personaltech/amazon-prime-video-home-and-away.html
2016-01-11T14:41:32+0000,Daily Report: The Tech News Cycle is About to Ramp Up,An already busy start to the year for the tech sector is set to ramp up with the beginning of the tech earnings season this week.,"Just 11 days into 2016, it has already been a busy period for tech news — and that’s about to ramp up further.",An already busy start to the year for the tech sector is set to ramp up with the beginning of the tech earnings season this week.,The New York Times,https://bits.blogs.nytimes.com/2016/01/11/daily-report-the-tech-news-cycle-is-about-to-ramp-up/
2016-01-11T14:53:56+0000,Printing a Paper Backup of Your iCloud Contacts,"There are several ways to print contacts from iCloud, using a Mac or PC.",Q. How can I print my iCloud contact list from the web?,"There are several ways to print contacts from iCloud, using a Mac or PC.",The New York Times,https://www.nytimes.com/2016/01/12/technology/personaltech/printing-a-paper-backup-of-your-icloud-contacts.html
2016-01-20T11:00:33+0000,Deezer Raises $109 Million After Postponing I.P.O.,"The company’s latest fundraising comes amid growing cutthroat competition from rivals like Spotify and Apple Music, which also are eagerly signing up new subscribers around the globe.",It’s not often that a $109 million fundraising round is considered a consolation prize for a budding tech company.,"The company’s latest fundraising comes amid growing cutthroat competition from rivals like Spotify and Apple Music, which also are eagerly signing up new subscribers around the globe.",The New York Times,https://bits.blogs.nytimes.com/2016/01/20/deezer-raises-109-million-after-postponing-i-p-o/
2016-01-19T00:00:00+0000,The Best Fitness Trackers,"Wrist-worn fitness trackers that can monitor your steps and heart rate were once seen as cutting-edge devices. Now, these wearables are becoming more high-tech with each release, equipped with features like personalized workout programs and the ad...","Wrist-worn fitness trackers that can monitor your steps and heart rate were once seen as cutting-edge devices. Now, these wearables are becoming more high-tech with each release, equipped with features like personalized workout programs and the advertised ability to monitor stress or sleep quality. Since 2015, we’ve been running, walking, swimming, cycling, sleeping, and, in...","Wrist-worn fitness trackers that can monitor your steps and heart rate were once seen as cutting-edge devices. Now, these wearables are becoming more high-tech with each release, equipped with features like personalized workout programs and the advertised ability to monitor stress or sleep quality. Since 2015, we’ve been running, walking, swimming, cycling, sleeping, and, in...",Wirecutter,https://www.nytimes.com/wirecutter/reviews/the-best-fitness-trackers/
2016-01-13T21:00:31+0000,Gear for the Next Level of Mobile Games,"Among the equipment available for smartphones and tablets are a controller, power source, headphones and backpack.","With state-of-the-art graphics, enhanced functions and multiplayer options, gaming on a tablet or smartphone is not always as simple as tap and swipe anymore. That means getting the most out of mobile games can require new equipment. Here are some noteworthy recommendations.","Among the equipment available for smartphones and tablets are a controller, power source, headphones and backpack.",The New York Times,https://www.nytimes.com/2016/01/14/technology/personaltech/gear-for-the-next-level-of-mobile-games.html
2016-01-24T11:00:20+0000,Looking for Signs That Apple’s Runaway Growth Is Waning,"With iPhone sales projected to decelerate, investors will be scouring Apple’s earnings report on Tuesday for signs of how fast the company’s downshift is happening.",SAN FRANCISCO — Investors have long relied on Apple to deliver one crucial attribute: growth. Now they are beginning to wonder whether Apple’s days as a growth stock are coming to an end.,"With iPhone sales projected to decelerate, investors will be scouring Apple’s earnings report on Tuesday for signs of how fast the company’s downshift is happening.",The New York Times,https://www.nytimes.com/2016/01/25/technology/looking-for-signs-that-apples-runaway-growth-is-waning.html
2016-01-27T14:40:41+0000,"No Need to Fret, Apple Is Doing Fine","If Apple is hitting a plateau because of slower iPhone growth, it’s one of the highest plateaus ever reached in the business world.","Let’s get this out of the way first: Despite what you may have heard, the iPhone is not dying. Neither, by extension, is Apple.","If Apple is hitting a plateau because of slower iPhone growth, it’s one of the highest plateaus ever reached in the business world.",The New York Times,https://www.nytimes.com/2016/01/28/technology/no-need-to-fret-apple-is-doing-fine.html
2016-01-26T21:31:07+0000,Apple Says Sales of iPhones Have Slowed,"The company’s quarterly revenue fell short of Wall Street forecasts, and it issued a disappointing forecast for the current period.",SAN FRANCISCO — The iPhone fueled Apple’s ascendance into the world’s most valuable company. But even iPhone sales have their limits.,"The company’s quarterly revenue fell short of Wall Street forecasts, and it issued a disappointing forecast for the current period.",The New York Times,https://www.nytimes.com/2016/01/27/technology/apple-earnings-iphone-sales.html
2016-01-29T23:01:30+0000,Apple Sets Its Sights on Virtual Reality,Apple has acquired an augmented reality start-up called Flyby Media and hired the former director of the Center for Human-Computer Interaction at Virginia Tech.,"Facebook, Google and Microsoft have all delved into virtual and augmented reality technology. Now Apple is dipping a toe into the space too.",Apple has acquired an augmented reality start-up called Flyby Media and hired the former director of the Center for Human-Computer Interaction at Virginia Tech.,The New York Times,https://www.nytimes.com/2016/01/30/technology/apple-sets-its-sights-on-virtual-reality.html
2016-01-22T19:06:44+0000,Alphabet Close to Overtaking Apple as Most Valuable Company,Investors value the search firm’s earnings from fast-growing digital advertising twice as highly as Apple’s from a saturating smartphone market. They may be overlooking serious risks.,Alphabet could soon become the most valuable company in the world.,Investors value the search firm’s earnings from fast-growing digital advertising twice as highly as Apple’s from a saturating smartphone market. They may be overlooking serious risks.,The New York Times,https://www.nytimes.com/2016/01/23/business/dealbook/alphabet-close-to-overtaking-apple-as-most-valuable-company.html
2016-01-30T14:30:26+0000,Farhad and Mike’s Week in Tech: Lessons From Earnings Season,"Analysis on Apple’s iPhone sales, Microsoft’s rebound, Amazon’s profits and Facebook’s success with mobile advertising.","Each Saturday, Farhad Manjoo and Mike Isaac, technology reporters at The New York Times, review the week’s news, offering analysis and maybe a joke or two about the most important developments in the tech industry.","Analysis on Apple’s iPhone sales, Microsoft’s rebound, Amazon’s profits and Facebook’s success with mobile advertising.",The New York Times,https://www.nytimes.com/2016/01/31/technology/farhad-and-mikes-week-in-tech-lessons-from-earnings-season.html
2016-01-27T14:47:02+0000,Daily Report: The iPad’s Blaze of Glory,It is striking to think about the device’s trajectory since its introduction six years ago.,Remember the iPad?,It is striking to think about the device’s trajectory since its introduction six years ago.,The New York Times,https://bits.blogs.nytimes.com/2016/01/27/daily-report-the-ipads-blaze-of-glory/
2016-01-27T14:52:52+0000,Protecting Personal Information From Virtual Assistants,"In order to be of use, assistants like Cortana and Siri need to know a lot about you. Reading the companies’ privacy statements can give you an idea of how much.","Q. I was going to try Cortana, Microsoft’s version of Siri, but to use it, you have to allow Microsoft access to your location, your contacts, voice input, information from email and text messages, browser history, search history, calendar details “and other information.” Naturally, I declined. Why does Microsoft need so much personal information and what does Microsoft do with it?","In order to be of use, assistants like Cortana and Siri need to know a lot about you. Reading the companies’ privacy statements can give you an idea of how much.",The New York Times,https://www.nytimes.com/2016/01/28/technology/personaltech/protecting-personal-information-from-virtual-assistants.html
2016-01-26T14:50:25+0000,Making Music on an Android Tablet,Apple’s GarageBand is not the only show in town.,"Q. GarageBand looks like a fun app, but not everyone uses Apple hardware. Is there a version of the program (or something similar) for the Android tablet community that isn’t expensive and is also simple enough for normal people to use?",Apple’s GarageBand is not the only show in town.,The New York Times,https://www.nytimes.com/2016/01/27/technology/personaltech/making-music-on-an-android-tablet.html
2016-01-27T10:00:07+0000,"Siri, Alexa and Other Virtual Assistants Put to the Test","Virtual assistants from tech behemoths including Apple, Microsoft, Amazon and Google are graded on their abilities to actually be of assistance.","WHEN I asked Alexa earlier this week who was playing in the Super Bowl, she responded, somewhat monotonously, “Super Bowl 49’s winner is New England Patriots.”","Virtual assistants from tech behemoths including Apple, Microsoft, Amazon and Google are graded on their abilities to actually be of assistance.",The New York Times,https://www.nytimes.com/2016/01/28/technology/personaltech/siri-alexa-and-other-virtual-assistants-put-to-the-test.html
2016-01-31T02:24:27+0000,Dispatches From the Final Dash of Presidential Candidates in Iowa,"Candidates are crisscrossing the state this weekend in a frantic sprint, cajoling the last undecided voters and energizing supporters before Monday’s caucuses.","After hundreds of campaign stops and tens of thousands of television ads, candidates are crisscrossing Iowa this weekend on a final, frantic dash, cajoling the last undecided voters and energizing supporters to head to Monday night’s caucuses. Fending off drowsiness with Red Bull and Katy Perry songs, they are racing through a mind-muddying 55 events, from Dubuque in the northeast to Council Bluffs in the southwest, in a blur of speeches and handshakes.","Candidates are crisscrossing the state this weekend in a frantic sprint, cajoling the last undecided voters and energizing supporters before Monday’s caucuses.",The New York Times,https://www.nytimes.com/2016/01/31/us/politics/dispatches-from-the-final-dash-of-presidential-candidates-in-iowa.html
2016-02-09T14:50:10+0000,Finding a Replacement for Free iTunes Radio,"Apple may have shut down its free streaming radio feature, but other free online stations are available.",Q. What happened to iTunes Radio? I tried to play one of my stations and it wants me to sign up for Apple Music.,"Apple may have shut down its free streaming radio feature, but other free online stations are available.",The New York Times,https://www.nytimes.com/2016/02/10/technology/personaltech/finding-a-replacement-for-free-itunes-radio.html
2016-02-05T20:33:39+0000,Moving Files to a Mac From a PC,Apple provides free software assistance for moving files from an old Windows PC to a new Mac.,Q. How can I transfer files from a 10-year-old Dell PC to a MacBook Pro?,Apple provides free software assistance for moving files from an old Windows PC to a new Mac.,The New York Times,https://www.nytimes.com/2016/02/06/technology/personaltech/moving-files-to-a-mac-from-a-pc.html
2016-02-09T10:30:05+0000,The Twain Shall Meet,"Are religion and science locked in a zero-sum struggle for supremacy, or is there room for common ground?","In recent years, the scientists and polemicists known as the New Atheists have been telling a certain type of evolutionary story. It goes like this:","Are religion and science locked in a zero-sum struggle for supremacy, or is there room for common ground?",The New York Times,https://www.nytimes.com/2016/02/14/books/review/the-twain-shall-meet.html
2016-02-04T20:58:17+0000,1972 | ‘More Than a Fringe Candidate’,The Iowa caucuses gave a lift — though not a victory — to another outsider Democratic candidate: Senator George S. McGovern of South Dakota.,"In the wake of the Iowa caucuses, we’re all relearning that losers can be winners and winners losers.",The Iowa caucuses gave a lift — though not a victory — to another outsider Democratic candidate: Senator George S. McGovern of South Dakota.,The New York Times,https://www.nytimes.com/2016/02/04/insider/1972-more-than-a-fringe-candidate.html
2016-02-03T14:43:39+0000,Silencing Noisy Web Pages,The latest edition of the Safari browser makes it easy to mute unwanted audio blaring from open tabs.,Q. I often listen to music when browsing the web on my Mac but get annoyed when Safari starts blaring an advertisement or some other video — especially in another browser tab. Can I turn off the audio for just the browser?,The latest edition of the Safari browser makes it easy to mute unwanted audio blaring from open tabs.,The New York Times,https://www.nytimes.com/2016/02/04/technology/personaltech/silencing-noisy-web-pages.html
2016-02-03T02:29:33+0000,"For Alphabet, the Path to Becoming the Most Valuable Company in the World","With the close of Tuesday’s trading, it was official: Alphabet, the newly formed holding company for Google, is the most highly valued company.","With the close of Tuesday’s trading, it was official: Alphabet, the newly formed holding company for Google, is the most highly valued company in the world.","With the close of Tuesday’s trading, it was official: Alphabet, the newly formed holding company for Google, is the most highly valued company.",The New York Times,https://www.nytimes.com/2016/02/03/technology/graphic-alphabet-most-valuable-company-apple.html
2016-02-02T14:33:27+0000,Taking Texts Back From iMessage,"If you make the move from an iPhone to an Android handset, don’t forget to sign out of Apple’s iMessage service before you go.","Q. I switched my number from an iPhone to a new Android phone, but I’m not getting my text messages now. Why?","If you make the move from an iPhone to an Android handset, don’t forget to sign out of Apple’s iMessage service before you go.",The New York Times,https://www.nytimes.com/2016/02/03/technology/personaltech/taking-texts-back-from-imessage.html
2016-02-02T19:30:29+0000,Wrist-Worthy New Smartwatches,The Apple Watch paved the way for a new generation of smartwatches. Here are six notables ones.,The Apple Watch paved the way for a new generation of smartwatches. Here are six notables ones.,The Apple Watch paved the way for a new generation of smartwatches. Here are six notables ones.,The New York Times,https://www.nytimes.com/interactive/2016/02/02/fashion/mens-style/Six-Wrist-Worthy-New-Smartwatches.html
2016-02-02T15:56:26+0000,"Magic Leap, an Augmented Reality Firm, Raises $793 Million","Magic Leap has drawn attention for attracting investors like Google, Fidelity Investments and Warner Brothers, although it has shown the public little about its products.","Magic Leap, a secretive augmented reality start-up based in Dania Beach, Fla., announced on Tuesday that it had raised a $793 million round of venture financing, valuing the company at $3.7 billion, excluding the new funds.","Magic Leap has drawn attention for attracting investors like Google, Fidelity Investments and Warner Brothers, although it has shown the public little about its products.",The New York Times,https://www.nytimes.com/2016/02/03/business/dealbook/magic-leap-an-augmented-reality-firm-raises-793-million.html
2016-02-01T01:02:56+0000,"New Technologies Give Government Ample Means to Track Suspects, Study Finds","Fears that encrypted communication will prevent agencies from tracking terrorists are overstated, according to a study that included current and former intelligence officials.",WASHINGTON — For more than two years the F.B.I. and intelligence agencies have warned that encrypted communications are creating a “going dark” crisis that will keep them from tracking terrorists and kidnappers.,"Fears that encrypted communication will prevent agencies from tracking terrorists are overstated, according to a study that included current and former intelligence officials.",The New York Times,https://www.nytimes.com/2016/02/01/us/politics/new-technologies-give-government-ample-means-to-track-suspects-study-finds.html
2016-02-17T20:08:25+0000,Explaining Apple’s Fight With the F.B.I.,"Technologists and legal experts are dissecting what the company can’t, or won’t, do to help unlock the iPhone of a San Bernardino attacker.","Tuesday evening, a federal court ordered Apple to help the F.B.I. unlock an iPhone used by one of the attackers who killed 14 people in San Bernardino, Calif., in December.","Technologists and legal experts are dissecting what the company can’t, or won’t, do to help unlock the iPhone of a San Bernardino attacker.",The New York Times,https://www.nytimes.com/2016/02/18/technology/explaining-apples-fight-with-the-fbi.html
2016-02-17T10:07:24+0000,Apple Fights Order to Unlock San Bernardino Gunman’s iPhone,"Timothy D. Cook, Apple’s chief, said the government’s request to bypass security on the phone used by Syed Rizwan Farook had “chilling” implications.","WASHINGTON — Last month, some of President Obama’s top intelligence advisers met in Silicon Valley with Apple’s chief, Timothy D. Cook, and other technology leaders in what seemed to be a public rapprochement in their long-running dispute over the encryption safeguards built into their devices.","Timothy D. Cook, Apple’s chief, said the government’s request to bypass security on the phone used by Syed Rizwan Farook had “chilling” implications.",The New York Times,https://www.nytimes.com/2016/02/18/technology/apple-timothy-cook-fbi-san-bernardino.html
2016-02-20T17:10:25+0000,Apple Sees Value in Its Stand to Protect Security,Apple’s refusal to help the F.B.I. break into its secure mobile operating system may benefit its brand in the rest of the world.,"SAN FRANCISCO — It took six years for Apple to persuade China’s largest wireless carrier, China Mobile, to sell the iPhone. Apple’s chief executive, Timothy D. Cook, made repeated trips to China to meet with top government officials and executives to woo them personally.",Apple’s refusal to help the F.B.I. break into its secure mobile operating system may benefit its brand in the rest of the world.,The New York Times,https://www.nytimes.com/2016/02/21/technology/apple-sees-value-in-privacy-vow.html
2016-02-19T19:26:50+0000,Justice Department Calls Apple’s Refusal to Unlock iPhone a ‘Marketing Strategy’,Prosecutors offered a sharp rejoinder to Apple’s position that refusing to help the government was a matter of protecting customers’ privacy.,"WASHINGTON — The Justice Department, frustrated by its inability to unlock the iPhone of one of the attackers in the San Bernardino killings, demanded on Friday that a judge immediately order Apple to give it the technical tools to get inside the phone.",Prosecutors offered a sharp rejoinder to Apple’s position that refusing to help the government was a matter of protecting customers’ privacy.,The New York Times,https://www.nytimes.com/2016/02/20/business/justice-department-calls-apples-refusal-to-unlock-iphone-a-marketing-strategy.html
2016-02-19T01:56:14+0000,Apple’s Line in the Sand Was Over a Year in the Making,An operating system update with enhanced encryption technology in late 2014 set the stage to put Apple increasingly at odds with prosecutors seeking to unlock iPhones.,"WASHINGTON — Time and again after the introduction of the iPhone nearly a decade ago, the Justice Department asked Apple for help opening a locked phone. And nearly without fail, the company agreed.",An operating system update with enhanced encryption technology in late 2014 set the stage to put Apple increasingly at odds with prosecutors seeking to unlock iPhones.,The New York Times,https://www.nytimes.com/2016/02/19/technology/a-yearlong-road-to-a-standoff-with-the-fbi.html
2016-02-18T01:28:31+0000,Apple’s Stance Highlights a More Confrontational Tech Industry,The battle between Apple and law enforcement officials over a terrorist’s cellphone is heading toward an eventual victory for tech companies.,The battle between Apple and law enforcement officials over unlocking a terrorist’s smartphone is the culmination of a slow turning of the tables between the technology industry and the United States government.,The battle between Apple and law enforcement officials over a terrorist’s cellphone is heading toward an eventual victory for tech companies.,The New York Times,https://www.nytimes.com/2016/02/18/technology/apples-stance-highlights-a-more-confrontational-tech-industry.html
2016-02-19T01:33:14+0000,"How Tim Cook, in iPhone Battle, Became a Bulwark for Digital Privacy","As Apple’s products came to house more private information, the chief executive grew wary of prying eyes, leading to the standoff with the F.B.I.",SAN FRANCISCO — Letters from around the globe began pouring into the inbox of Timothy D. Cook not long after the publication of the first revelations from Edward J. Snowden about mass government surveillance.,"As Apple’s products came to house more private information, the chief executive grew wary of prying eyes, leading to the standoff with the F.B.I.",The New York Times,https://www.nytimes.com/2016/02/19/technology/how-tim-cook-became-a-bulwark-for-digital-privacy.html
2016-02-17T17:21:56+0000,Should the Authorities Be Able to Access Your iPhone?,An act from the 18th century helped the Justice Department in its push to make Apple help write software to disable privacy defenses in its phones.,"WASHINGTON — As a legal matter, the showdown between the Obama administration and Apple touched off Tuesday by the ruling of a federal magistrate judge in California turns on an 18th century law. More practically, though, it boils down to this question: Should you be able to lock your phone so securely that even the F.B.I. cannot open it?",An act from the 18th century helped the Justice Department in its push to make Apple help write software to disable privacy defenses in its phones.,The New York Times,https://www.nytimes.com/2016/02/18/us/politics/whether-phones-should-lock-out-the-fbi.html
2016-02-20T00:49:59+0000,Trump Calls for Boycott of Apple,Donald J. Trump urged the crowd at a campaign event to stop using Apple’s products until it complies with a court order to unlock the phone used by one of the San Bernardino attackers.,Donald J. Trump urged the crowd at a campaign event to stop using Apple’s products until it complies with a court order to unlock the phone used by one of the San Bernardino attackers.,Donald J. Trump urged the crowd at a campaign event to stop using Apple’s products until it complies with a court order to unlock the phone used by one of the San Bernardino attackers.,Reuters,https://www.nytimes.com/video/us/elections/100000004221730/trump-calls-for-boycott-of-apple.html
2016-02-19T00:58:14+0000,Why Apple Is Right to Challenge an Order to Help the F.B.I.,"Even if the government prevails in forcing Apple to unlock one phone, that will hardly be the end of the story.","It is understandable that federal investigators want to unlock an iPhone used by one of the attackers who killed 14 people in San Bernardino, Calif., in December. And it’s understandable that the government would turn to Apple for help. But Apple is doing the right thing in challenging the federal court ruling requiring that it comply. ","Even if the government prevails in forcing Apple to unlock one phone, that will hardly be the end of the story.",The New York Times,https://www.nytimes.com/2016/02/19/opinion/why-apple-is-right-to-challenge-an-order-to-help-the-fbi.html
2016-02-24T23:22:34+0000,Apple Is Said to Be Trying to Make It Harder to Hack iPhones,"Concerned about the government’s insistence that it break into a terrorist’s phone, the company wants to take that power out of its own hands.","WASHINGTON — Apple engineers have begun developing new security measures that would make it impossible for the government to break into a locked iPhone using methods similar to those now at the center of a court fight in California, according to people close to the company and security experts.","Concerned about the government’s insistence that it break into a terrorist’s phone, the company wants to take that power out of its own hands.",The New York Times,https://www.nytimes.com/2016/02/25/technology/apple-is-said-to-be-working-on-an-iphone-even-it-cant-hack.html
2016-02-24T01:53:28+0000,Apple Faces U.S. Demand to Unlock 9 More iPhones,The disclosure seems to bolster the company’s position that cooperating with prosecutors in a California mass shooting case could have a wider effect.,"WASHINGTON — The Justice Department is demanding Apple’s help in unlocking at least nine iPhones nationwide in addition to the phone used by one of the San Bernardino, Calif., attackers.",The disclosure seems to bolster the company’s position that cooperating with prosecutors in a California mass shooting case could have a wider effect.,The New York Times,https://www.nytimes.com/2016/02/24/technology/justice-department-wants-apple-to-unlock-nine-more-iphones.html
