Pub Date,Headline,Snippet,Lead Paragraph,abstract,Source,Web URL
2022-01-20T18:47:23+0000,‘The Tiger Rising’ Review: A Cage of Clichés,"A lonely boy finds an ally when he discovers a caged tiger in a forest behind his home, but imagination is somehow short-lived in this children’s movie.","In the children’s drama “The Tiger Rising,” a lonely boy whose mother recently died finds a spiritual ally when he discovers a caged tiger in a forest behind his home in rural Florida.","A lonely boy finds an ally when he discovers a caged tiger in a forest behind his home, but imagination is somehow short-lived in this children’s movie.",The New York Times,https://www.nytimes.com/2022/01/20/movies/the-tiger-rising-review.html
2022-01-18T19:28:55+0000,Regulators aim to rewrite rules for big mergers.,U.S. antitrust leaders said they would focus on the tech industry’s free services as they strengthened the review process for corporate consolidation.,"WASHINGTON — Top federal antitrust officials on Tuesday announced a review of how they approve mergers and acquisitions, in a broad effort to strengthen enforcement and clamp down on a surge of corporate consolidation, particularly in high tech.",U.S. antitrust leaders said they would focus on the tech industry’s free services as they strengthened the review process for corporate consolidation.,The New York Times,https://www.nytimes.com/2022/01/18/technology/regulators-aim-to-rewrite-rules-for-big-mergers.html
2022-01-20T13:22:11+0000,Efforts to Rein In Big Tech May Be Running Out of Time,"With midterm elections approaching, a vote taken on Thursday could be the first of several that Congress takes on bills aimed at the industry.","Lawmakers on Capitol Hill are readying a major push on bills aimed at restraining the power of the country’s biggest tech companies, as they see the window of opportunity closing quickly ahead of the midterm elections.","With midterm elections approaching, a vote taken on Thursday could be the first of several that Congress takes on bills aimed at the industry.",The New York Times,https://www.nytimes.com/2022/01/20/technology/big-tech-senate-bill.html
2022-01-13T12:00:07+0000,‘A Cops and Robbers Story’ Review: Keep Your Enemies Closer,This documentary follows a police officer who rose through the ranks while concealing his criminal past.,"Corey Pegues, the subject of the slim and sober documentary “A Cops and Robbers Story,” started in law enforcement in 1992, eventually becoming a commanding officer in his 20-year career with the New York City Police Department. But as a Black officer, Pegues was often treated with suspicion by his fellow policemen, who would snidely comment that he was too close to the community he was patrolling.",This documentary follows a police officer who rose through the ranks while concealing his criminal past.,The New York Times,https://www.nytimes.com/2022/01/13/movies/a-cops-and-robbers-story-review-keep-your-enemies-closer.html
2022-01-14T10:00:12+0000,"1,760 Acres. That’s How Much More of Manhattan We Need.",Extending the borough into New York Harbor would help the city confront housing and climate crises. ,"On Jan. 1, Eric Adams was sworn in as New York’s 110th mayor. He is now in charge of the city’s response to big, and growing, problems. One is a housing affordability crisis. Another concerns the ravages of climate change: sea level rise, flooding and storm surges.",Extending the borough into New York Harbor would help the city confront housing and climate crises. ,The New York Times,https://www.nytimes.com/2022/01/14/opinion/eric-adams-manhattan-expand.html
2022-01-20T20:55:15+0000,How Much Watching Time Do You Have This Weekend?,The Fraggles are back. Or check out a rapid-fire new comedy college.,"‘The Last Open Mic at the End of the World’When to watch: Now, on YouTube or HBO Max.",The Fraggles are back. Or check out a rapid-fire new comedy college.,The New York Times,https://www.nytimes.com/2022/01/20/arts/television/fraggle-rock-apple-tv-plus.html
2022-01-11T10:00:13+0000,"What Did I Miss? Chris Hayes Fills Me In on Inflation, Covid and the G.O.P.","The political journalist discusses the Biden administration’s successes and failures with the economy, pandemic response and climate change.","Nothing like a newborn and paternity leave to leave you feeling a bit out of the loop. So for my first podcast back since October, I wanted to wander through the thickets of where we are politically and how we got here.","The political journalist discusses the Biden administration’s successes and failures with the economy, pandemic response and climate change.",The New York Times,https://www.nytimes.com/2022/01/11/opinion/ezra-klein-podcast-chris-hayes.html
2022-01-18T17:23:42+0000,‘Nocturna’ Review: A Dark Night of the Soul,A seemingly haunted apartment building terrorizes a bewildered old man in this psychological thriller.,"Divided into two distinct features — the first of which can stand alone, while the second may work best as a dialogue with the first — “Nocturna” weaves memory and nightmare into a haunting tale of loneliness and regret.",A seemingly haunted apartment building terrorizes a bewildered old man in this psychological thriller.,The New York Times,https://www.nytimes.com/2022/01/18/movies/nocturna-review.html
2022-01-18T10:00:06+0000,Zeynep Tufekci on How to Prepare for the Pandemic’s Next Phase,Zeynep Tufekci helps me understand the systems-wide failure on Covid — and how we can prepare for the pandemic’s next phase.,"I remember thinking, as Covid ravaged the country in December 2020, that at least the holidays the next year would be better. There would be more vaccines, more treatments, more immunity. Instead, we got Omicron and a confusing new phase of the pandemic. What do you do with a variant that is both monstrously more infectious and somewhat milder? What do you say about another year when we didn’t have enough tests, enough ventilation or the best guidance on masks? And how do you handle the fracturing politics of a changing pandemic in an exhausted country?",Zeynep Tufekci helps me understand the systems-wide failure on Covid — and how we can prepare for the pandemic’s next phase.,The New York Times,https://www.nytimes.com/2022/01/18/opinion/ezra-klein-podcast-zeynep-tufekci.html
2022-01-19T18:41:04+0000,Exclusive: Lina Khan Is (Still) Bursting Big Tech’s Bubble,The FTC Chair’s exclusive conversation with Kara Swisher and Andrew Ross Sorkin.,"Yesterday, the Federal Trade Commission and the Department of Justice announced they would work to rewrite merger rules in an approach that would clamp down on big tech deals that have allowed companies like Amazon, Google and Facebook to expand their tentacles across industries and across more areas of our lives. Today, Lina Khan sat down with Kara Swisher and DealBook’s editor Andrew Ross Sorkin in an exclusive interview for The New York Times and CNBC.",The FTC Chair’s exclusive conversation with Kara Swisher and Andrew Ross Sorkin.,The New York Times,https://www.nytimes.com/2022/01/19/opinion/sway-kara-swisher-lina-khan.html
2022-01-26T18:34:39+0000,Why Online Stars Are Mad at Apple,Creators who want to make a living online say the fees are too high.,This article is part of the On Tech newsletter. Here is a collection of past columns.,Creators who want to make a living online say the fees are too high.,The New York Times,https://www.nytimes.com/2022/01/26/technology/apple-fees-online-creators.html
2022-01-27T21:54:14+0000,Apple’s profit jumps to $34.6 billion in holiday quarter despite supply issues.,"The company’s revenue and profit beat Wall Street expectations, easing concerns that supply chain problems and the coronavirus were a drag on sales.","Apple weathered the supply chain snarls at the end of 2021 that tripped up the global electronics market and other industries, announcing on Thursday an 11 percent increase in revenue and a 20 percent jump in profit in its most recent quarter while offering optimism that the worst of the problems were behind it.","The company’s revenue and profit beat Wall Street expectations, easing concerns that supply chain problems and the coronavirus were a drag on sales.",The New York Times,https://www.nytimes.com/2022/01/27/technology/apple-earnings.html
2022-01-25T23:54:02+0000,Apple gets restraining order against a woman accused of stalking Tim Cook.,"The woman, a 45-year-old Virginia resident, is accused of threatening Mr. Cook and visiting his home, according to the court documents.","A judge in Santa Clara County has granted Apple a temporary restraining order against a woman accused of stalking and threatening the company’s chief executive, Tim Cook.","The woman, a 45-year-old Virginia resident, is accused of threatening Mr. Cook and visiting his home, according to the court documents.",The New York Times,https://www.nytimes.com/2022/01/25/technology/tim-cook-apple-stalker.html
2022-01-27T19:59:18+0000,‘A Taste of Hunger’ Review: A Relentless Pursuit of Perfection,"A husband and wife pour everything into their restaurant in a quest for a Michelin star, heedless of the other dimensions of their lives.",In the Danish drama “A Taste of Hunger” infidelity and unyielding ambition threaten to derail the relationship between a married couple of restaurateurs.,"A husband and wife pour everything into their restaurant in a quest for a Michelin star, heedless of the other dimensions of their lives.",The New York Times,https://www.nytimes.com/2022/01/27/movies/a-taste-of-hunger-review.html
2022-01-29T10:00:13+0000,It’s Lunar New Year. Get Ready for Some Fruit.,"Oranges. Apples. Pomelos. Eating or giving fruit is a beloved Lunar New Year tradition in many Asian cultures, expressing love and thought to bring good luck.","In the days leading up to the Lunar New Year, Daphne Wu would wait for a pomelo to ripen.","Oranges. Apples. Pomelos. Eating or giving fruit is a beloved Lunar New Year tradition in many Asian cultures, expressing love and thought to bring good luck.",The New York Times,https://www.nytimes.com/2022/01/29/us/lunar-new-year-cut-fruit.html
2022-01-26T19:31:34+0000,E.U. court throws out $1.2 billion antitrust fine against Intel.,Intel had been charged with paying illegal rebates to companies that used its semiconductors over rival Advanced Micro Devices.,"In a defeat for the European Union’s tech antitrust efforts, a top court on Wednesday threw out a $1.2 billion fine issued against Intel more than a decade ago over practices to undercut a rival in the semiconductor industry.",Intel had been charged with paying illegal rebates to companies that used its semiconductors over rival Advanced Micro Devices.,The New York Times,https://www.nytimes.com/2022/01/26/technology/eu-intel-antitrust-fine.html
2022-01-28T13:19:25+0000,"Stocks rally, erasing losses from a turbulent week.","The S&P 500 rose 2.4 percent, its biggest one-day jump since June 2020. But some analysts cautioned against reading too much into a single day’s bounce.","Wall Street finally found a foothold on Friday, rebounding from days of back-to-back declines with its biggest gain in 18 months as investors grabbed on to glimmers of good news: a strong earnings report from Apple and data on wage growth that came in lower than expected.","The S&P 500 rose 2.4 percent, its biggest one-day jump since June 2020. But some analysts cautioned against reading too much into a single day’s bounce.",The New York Times,https://www.nytimes.com/2022/01/28/business/stock-market-today.html
2022-01-25T18:09:52+0000,How to Survive When Stocks Behave Badly,"The stock market’s swings have been startling. Unfortunately, it’s wise to prepare for much worse.",Where is the stock market heading? That can be an urgent question — especially when you’re losing money in a fickle market.,"The stock market’s swings have been startling. Unfortunately, it’s wise to prepare for much worse.",The New York Times,https://www.nytimes.com/2022/01/25/business/stocks-hold-or-sell.html
2022-01-25T10:00:14+0000,What We Gain by Enchanting the Objects in Our Lives,"The novelist and Zen Buddhist priest Ruth Ozeki draws connections between meditation, writing and the art and practice of listening.","The world has gotten louder, even when we’re alone. A day spent in isolation can still mean a day buffeted by the voices on social media and the news, on podcasts, in emails and text messages. Objects have also gotten louder: through the advertisements that follow us around the web, the endless scroll of merchandise available on internet shopping sites and in the plentiful aisles of superstores. What happens when you really start listening to all these voices? What happens when you can’t stop hearing them?","The novelist and Zen Buddhist priest Ruth Ozeki draws connections between meditation, writing and the art and practice of listening.",The New York Times,https://www.nytimes.com/2022/01/25/opinion/ezra-klein-podcast-ruth-ozeki.html
2022-01-26T10:00:23+0000,Oura Ring 3 Review: A Missed Opportunity for Wearable Tech,"At a time when we are concerned about health, the smart ring, which can track sleep and body temperature, is too flawed to recommend.","There couldn’t be a better time for wearable technology to shine. In the coronavirus era, we’re all concerned about our well-being. So wearable computers with tiny sensors that offer insight into our health seem particularly useful.","At a time when we are concerned about health, the smart ring, which can track sleep and body temperature, is too flawed to recommend.",The New York Times,https://www.nytimes.com/2022/01/26/technology/personaltech/oura-ring-3-review.html
2022-02-10T21:07:40+0000,Apple says it will make AirTags easier to find after complaints of stalking.,The $29 devices have become a headache for the company.,Apple said on Thursday that it would make improvements to its AirTag devices to make it more difficult for people to use them to track others without their knowledge.,The $29 devices have become a headache for the company.,The New York Times,https://www.nytimes.com/2022/02/10/business/apple-airtags-safety.html
2022-02-03T19:18:59+0000,"A Change by Apple Is Tormenting Internet Companies, Especially Meta",Meta’s stock prices plunged after the company reported that Apple’s privacy features would cost it billions this year. It’s not the only tech giant to take a hit.,Apple’s vision of a more private web is not necessarily a more profitable one for internet companies that depend on advertising revenue.,Meta’s stock prices plunged after the company reported that Apple’s privacy features would cost it billions this year. It’s not the only tech giant to take a hit.,The New York Times,https://www.nytimes.com/2022/02/03/technology/apple-privacy-changes-meta.html
2022-02-02T10:15:29+0000,Grindr is pulled from Apple’s App Store in China.,The dating app removed itself from Apple’s platform in China because of concerns over data regulations.,"Executives with Grindr, the world’s most popular gay dating app, have pulled it from Apple’s App Store in China over concerns about data regulations, the latest in a series of foreign departures from the Chinese market following new rules.",The dating app removed itself from Apple’s platform in China because of concerns over data regulations.,The New York Times,https://www.nytimes.com/2022/02/02/business/grindr-apple-app-store-china.html
2022-02-01T21:45:53+0000,"The Best Movies and TV Shows Coming to HBO, Hulu, Apple TV+ and More in February","Every month, streaming services add movies and TV shows to its library. Here are our picks for some of February’s most promising new titles.","(Note: Streaming services occasionally change schedules without giving notice. For more recommendations on what to stream, sign up for our Watching newsletter here.)","Every month, streaming services add movies and TV shows to its library. Here are our picks for some of February’s most promising new titles.",The New York Times,https://www.nytimes.com/2022/02/01/arts/television/hbo-hulu-apple-tv-streaming.html
2022-02-03T22:03:42+0000,6 Reasons Meta Is in Trouble,The company formerly known as Facebook has hit major turbulence as it suffered its biggest one-day wipeout ever.,"Meta, the company formerly known as Facebook, suffered its biggest one-day wipeout ever on Thursday as its stock plummeted 26 percent and its market value plunged by more than $230 billion.",The company formerly known as Facebook has hit major turbulence as it suffered its biggest one-day wipeout ever.,The New York Times,https://www.nytimes.com/2022/02/03/technology/facebook-meta-challenges.html
2022-02-04T14:47:35+0000,Stocks climb as investors weigh a surprising jobs report and Amazon earnings.,Investors took the strong jobs showing as a reason for the Federal Reserve to move quickly as it starts to raise interest rates this year.,"Stocks on Wall Street rose on Friday, as an unexpectedly strong jobs report scrambled investors’ expectations for coming interest rate increases and as the latest round of earnings reports offset some fears about declining corporate profits.",Investors took the strong jobs showing as a reason for the Federal Reserve to move quickly as it starts to raise interest rates this year.,The New York Times,https://www.nytimes.com/2022/02/04/business/stock-market-today.html
2022-02-03T17:37:21+0000,What Big Tech’s Riches Mean for Our Future,"Five superpower companies — yes, even Facebook after recent news — are completely enmeshed in our world.",This article is part of the On Tech newsletter. Here is a collection of past columns.,"Five superpower companies — yes, even Facebook after recent news — are completely enmeshed in our world.",The New York Times,https://www.nytimes.com/2022/02/03/technology/big-tech-facebook-earnings.html
2022-02-08T10:00:10+0000,"As Automakers Add Technology to Cars, Software Bugs Follow","Faulty computer systems are prompting class-action lawsuits by disgruntled car owners, a symptom of automakers’ bumpy transition to the digital age.","About six months after Gary Gilpin leased a Subaru Outback from a California dealer, the screen went blank and wouldn’t come back on. Mr. Gilpin took the car to the dealer for what he figured would be a quick reset.","Faulty computer systems are prompting class-action lawsuits by disgruntled car owners, a symptom of automakers’ bumpy transition to the digital age.",The New York Times,https://www.nytimes.com/2022/02/08/business/car-software-lawsuits.html
2022-02-02T21:33:21+0000,"Meta spent $10 billion on the metaverse in 2021, dragging down profit.","Quarterly profits decreased 8 percent, to $10.3 billion, from a year earlier. Shares of Meta’s stock plunged about 22 percent in after-hours trading.","Mark Zuckerberg said his company was going all in on the metaverse last year. On Wednesday, he showed the costs of making that transition.","Quarterly profits decreased 8 percent, to $10.3 billion, from a year earlier. Shares of Meta’s stock plunged about 22 percent in after-hours trading.",The New York Times,https://www.nytimes.com/2022/02/02/technology/meta-facebook-earnings-metaverse.html
2022-02-01T00:00:00+0000,Mulligatawny Soup,,"This soup is a British-Indian cuisine hybrid, the result of colonizers’ encounters with rasam — a spiced, soupy dish often enriched with lentils, sometimes served over rice — from Tamil Nadu, a region in southern India. “Milagu tannir,” which means pepper water, was how Tamil people described some versions of <a href=""https://www.nytimes.com/2020/05/27/magazine/soup-so-vibrant-its-called-the-elixir-of-life.html"">rasam</a>; it morphed into mulligatawny when the British made it thick, chunky and meaty. In the cookbook “Classic Indian Cooking,” the author Julie Sahni wrote that she fell in love with mulligatawny when she first encountered it in Germany. “The present version bears no resemblance whatever to the traditional rasam,” she said, adding, “Because of its unorthodox origin, Indian cooks have had a field day exercising their creative genius with it.” This version is thickened with a roux, masoor dal and coconut milk, and bolstered with chicken thighs and tart apple. Curry powder is not a traditional Indian ingredient, but it reflects the dish’s British influence.",,,https://cooking.nytimes.com/recipes/1022958-mulligatawny-soup
2022-02-11T10:00:26+0000,"I Used Apple AirTags, Tiles and a GPS Tracker to Watch My Husband’s Every Move",A vast location-tracking network is being built around us so we don’t lose our keys: One couple’s adventures in the consumer tech surveillance state.,"In mid-January, my husband and I were having an argument. Our 1-year-old had just tested positive for Covid-19 and was occasionally grunting between breaths. I called urgent care and was told we should take her to the emergency room. But, because I had been up all night with her, I was too exhausted to drive.",A vast location-tracking network is being built around us so we don’t lose our keys: One couple’s adventures in the consumer tech surveillance state.,The New York Times,https://www.nytimes.com/2022/02/11/technology/airtags-gps-surveillance.html
2022-02-18T10:00:02+0000,5 Things to Do This Weekend,"Selections from the current Weekend section, including a review of the new Apple TV+ series “Severance.”","Selections from the current Weekend section, including a review of the new Apple TV+ series “Severance.”","Selections from the current Weekend section, including a review of the new Apple TV+ series “Severance.”",The New York Times,https://www.nytimes.com/interactive/2022/02/18/arts/weekend-editors-picks-severance.html
2022-02-20T12:00:06+0000,The Week in Business: A Step Toward Data Privacy,Americans kept shopping last month. China’s sunny version of the Olympics. And the potential impact on energy markets of a  Ukraine invasion.,"Google announced on Wednesday that it planned to change its Android smartphone software to limit the sharing of data across apps and with third parties. The other major smartphone software provider, Apple, which has made privacy a selling point, announced new measures last year. But the two companies have taken different approaches. Apple allows customers to choose whether to block tracking, which has had a significant impact on companies that rely on customer data to target ads. Meta said this month that the changes would cost it $10 billion in ad revenue this year. Google, which unlike Apple makes most of its money from selling digital ads rather than devices, promised that its changes would not be as disruptive. It plans to support its existing technologies for at least two more years to give advertisers a chance to prepare.",Americans kept shopping last month. China’s sunny version of the Olympics. And the potential impact on energy markets of a  Ukraine invasion.,The New York Times,https://www.nytimes.com/2022/02/20/business/the-week-in-business-a-step-toward-data-privacy.html
2022-02-16T20:00:10+0000,The Rise of Big Tech May Just Be Starting,"Amazon, Apple, Google and Microsoft are expanding their reach over the rest of the economy.","The stock market has lately soured on the technology industry. Stock prices of many of the largest companies are down this year, some slightly — shares of Apple and Google have fallen more than 6 percent — and some stupendously: Facebook's parent company, Meta, and Netflix have lost about a third of their value since the New Year. Because surging tech stocks drove a big part of the stock market’s rise in 2021, their decline has contributed much to the market’s fall. The S & P 500 is down by about 7 percent in 2022.","Amazon, Apple, Google and Microsoft are expanding their reach over the rest of the economy.",The New York Times,https://www.nytimes.com/2022/02/16/opinion/big-tech-stock-market.html
2022-02-16T13:00:08+0000,"Google Plans Privacy Changes, but Promises to Not Be Disruptive",It says it will give other companies plenty of time to adapt to changes to its Android software. Similar changes made by Apple affected big internet companies.,Google said on Wednesday that it was working on privacy measures meant to limit the sharing of data on smartphones running its Android software. But the company promised those changes would not be as disruptive as a similar move by Apple last year.,It says it will give other companies plenty of time to adapt to changes to its Android software. Similar changes made by Apple affected big internet companies.,The New York Times,https://www.nytimes.com/2022/02/16/technology/google-android-privacy.html
2022-02-17T15:49:53+0000,‘Severance’ Review: That Makes Two of You,"Adam Scott returns to the office in an engrossing thriller about separating work and home life, surgically.","Two years into a pandemic, you would be forgiven for believing that the science-fiction aspect of Apple TV+’s “Severance” is that it involves people working side by side in an office.","Adam Scott returns to the office in an engrossing thriller about separating work and home life, surgically.",The New York Times,https://www.nytimes.com/2022/02/17/arts/television/severance-review.html
2022-02-12T00:21:57+0000,Is the Metaverse Just Marketing?,The metaverse doesn’t quite exist yet. But the hype still matters.,"From “The Daily” newsletter: One big idea on the news, from the team that brings you “The Daily” podcast. You can sign up for the newsletter here.",The metaverse doesn’t quite exist yet. But the hype still matters.,The New York Times,https://www.nytimes.com/2022/02/11/podcasts/metaverse-marketing.html
2022-02-17T00:00:00+0000,How to Clean Your Phone,"Whether or not you believe reports that your smartphone is germier than a toilet, there’s a good chance it could benefit from a cleaning, especially if you don’t use a case. Thankfully, it doesn’t take more than a few minutes and standard househol...","Whether or not you believe reports that your smartphone is germier than a toilet, there’s a good chance it could benefit from a cleaning, especially if you don’t use a case. Thankfully, it doesn’t take more than a few minutes and standard household cleaning products to clean your phone properly. Apple, Samsung, and Google all...","Whether or not you believe reports that your smartphone is germier than a toilet, there’s a good chance it could benefit from a cleaning, especially if you don’t use a case. Thankfully, it doesn’t take more than a few minutes and standard household cleaning products to clean your phone properly. Apple, Samsung, and Google all...",Wirecutter,https://www.nytimes.com/wirecutter/reviews/how-to-clean-your-phone/
2022-02-18T16:17:25+0000,Eating Lab-Grown Meat and the Return of Segmented Sleep: The Week in Narrated Articles,"Five articles from around The Times, narrated just for you.","This weekend, listen to a collection of narrated articles from around The New York Times, read aloud by the reporters who wrote them.","Five articles from around The Times, narrated just for you.",The New York Times,https://www.nytimes.com/2022/02/18/podcasts/lab-grown-meat-sleep-airtags.html
2022-02-15T10:00:09+0000,What if We Respected Toddlers as Whole People?,Janet Lansbury on an unusual parenting theory that has the potential to improve all your relationships.,"This is one of those episodes I feel I need to sell. Because on one level, it’s about an unusual theory of parenting known by the acronym RIE — for the nonprofit group Resources for Infant Educarers, which promotes its principles — that I’ve become interested in. But this isn’t a parenting podcast, and I know many of you don’t have young kids. The reason I’m doing this episode is that I think there’s something bigger here.",Janet Lansbury on an unusual parenting theory that has the potential to improve all your relationships.,The New York Times,https://www.nytimes.com/2022/02/15/opinion/ezra-klein-podcast-janet-lansbury.html
2022-02-22T17:40:16+0000,Why Apple’s Fight in the Netherlands Matters,Apple is making a stink over a Dutch regulator’s effort to change its app store. Here’s why the tech giant cares.,This article is part of the On Tech newsletter. Here is a collection of past columns.,Apple is making a stink over a Dutch regulator’s effort to change its app store. Here’s why the tech giant cares.,The New York Times,https://www.nytimes.com/2022/02/22/technology/apple-netherlands-app-store.html
2022-02-26T10:00:22+0000,"Russia Intensifies Censorship Campaign, Pressuring Tech Giants","Google, Apple and others were warned that they must comply with a new law, which would make them more vulnerable to the Kremlin’s censorship demands.","As Russia attacks Ukraine, the authorities in Moscow are intensifying a censorship campaign at home by squeezing some of the world’s biggest tech companies.","Google, Apple and others were warned that they must comply with a new law, which would make them more vulnerable to the Kremlin’s censorship demands.",The New York Times,https://www.nytimes.com/2022/02/26/technology/russia-censorship-tech.html
2022-02-25T00:00:04+0000,"Donald Trump’s Glitchy, Snaggy Social Media Rollout",The ex-president’s much-touted Truth Social app fails to dazzle.,"Donald Trump’s out with his new app, Truth Social, and, to describe it in a few words, it’s more of an antisocial network.",The ex-president’s much-touted Truth Social app fails to dazzle.,The New York Times,https://www.nytimes.com/2022/02/24/opinion/trump-truth-social.html
2022-02-22T00:00:00+0000,Why We Love the Nekteck 60W USB-C GaN Charger,"A great laptop charger should charge your machine fast, well, and safely—and do it all without a price tag that will send you looking for a fainting couch. Our favorite replacement laptop charger does all that and more. The Nekteck 60W USB-C GaN C...","A great laptop charger should charge your machine fast, well, and safely—and do it all without a price tag that will send you looking for a fainting couch. Our favorite replacement laptop charger does all that and more. The Nekteck 60W USB-C GaN Charger can charge any MacBook or MacBook Pro (other than the 14-,...","A great laptop charger should charge your machine fast, well, and safely—and do it all without a price tag that will send you looking for a fainting couch. Our favorite replacement laptop charger does all that and more. The Nekteck 60W USB-C GaN Charger can charge any MacBook or MacBook Pro (other than the 14-,...",Wirecutter,https://www.nytimes.com/wirecutter/reviews/nekteck-60w-usb-c-gan-charger-review/
2022-02-24T16:28:15+0000,12 Ways to Cook Up a Delicious Mardi Gras,"King cake, fried chicken and more recipes to celebrate Carnival season.","Mardi Gras is on Feb. 21, and as some New Orleanians are fond of saying, “Everywhere else, it’s just Tuesday.”","King cake, fried chicken and more recipes to celebrate Carnival season.",The New York Times,https://www.nytimes.com/article/mardi-gras-recipes.html
